source target "graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
55 2150 -5 0 0.0 0.0 1
55 105 -5 0 0.0 0.0 1
55 106 -5 0 0.0 0.0 1
55 111 -5 0 0.0 0.0 8
55 115 -5 0 0.0 0.0 3
55 116 -2 1 0.1 0.6213349345596119 10
55 2165 -385 0 0.0 0.0 0
55 1142 -5 0 0.0 0.0 1
55 1143 -5 0 0.0 0.0 10
55 2168 -5 0 0.0 0.0 4
55 2169 -6 0 0.0 0.0 2
55 122 -4 0 0.0 0.0 2
55 2170 -6 0 0.0 0.0 1
55 1147 -5 0 0.0 0.0 2
55 2173 -6 0 0.0 0.0 3
55 1154 -5 0 0.0 0.0 5
55 131 -5 0 0.0 0.0 2
55 2183 -4 0 0.0 0.0 3
55 137 -5 0 0.0 0.0 2
55 2185 -6 0 0.0 0.0 1
55 2188 -5 0 0.0 0.0 2
55 142 -385 0 0.0 0.0 0
55 145 -6 0 0.0 0.0 1
55 149 -5 0 0.0 0.0 3
55 2199 -4 0 0.0 0.0 8
55 1175 -3 0 0.0 0.0 14
55 1179 -5 0 0.0 0.0 1
55 156 -3 0 0.0 0.0 5
55 157 -4 0 0.0 0.0 3
55 428190 -4 0 0.0 0.0 6
55 160 -385 0 0.0 0.0 0
55 164 -385 0 0.0 0.0 0
55 2213 -4 0 0.0 0.0 5
55 1190 -5 0 0.0 0.0 12
55 1196 -385 0 0.0 0.0 0
55 1199 -385 0 0.0 0.0 1
55 179 -6 0 0.0 0.0 1
55 184 -3 0 0.0 0.0 27
55 188 -8 0 0.0 0.0 2
55 2238 -5 0 0.0 0.0 10
55 1215 -385 0 0.0 0.0 0
55 194 -5 0 0.0 0.0 8
55 1219 -4 0 0.0 0.0 26
55 1220 -6 0 0.0 0.0 1
55 198 -5 0 0.0 0.0 3
55 199 -5 0 0.0 0.0 1
55 2246 -385 0 0.0 0.0 0
55 202 -4 0 0.0 0.0 3
55 1226 -4 0 0.0 0.0 5
55 204 -5 0 0.0 0.0 2
55 205 -5 0 0.0 0.0 1
55 1384652 -5 0 0.0 0.0 16
55 1228 -5 0 0.0 0.0 10
55 2257 -5 0 0.0 0.0 13
55 2258 -5 0 0.0 0.0 1
55 1233 -5 0 0.0 0.0 1
55 2260 -5 0 0.0 0.0 12
55 1247 -385 0 0.0 0.0 0
55 2272 -5 0 0.0 0.0 6
55 225 -5 0 0.0 0.0 4
55 2099426 -5 0 0.0 0.0 2
55 227 -5 0 0.0 0.0 11
55 1254 -6 0 0.0 0.0 2
55 234 -4 0 0.0 0.0 4
55 2284 -4 0 0.0 0.0 4
55 238 -5 0 0.0 0.0 6
55 2286 -5 0 0.0 0.0 8
55 2293 -5 0 0.0 0.0 3
55 1278 -385 0 0.0 0.0 0
55 257 -6 0 0.0 0.0 2
55 2305 -5 0 0.0 0.0 3
55 260 -385 0 0.0 0.0 0
55 1287 -6 0 0.0 0.0 1
55 2312 -5 0 0.0 0.0 1
55 267 -6 0 0.0 0.0 3
55 1291 -4 0 0.0 0.0 1
55 269 -4 0 0.0 0.0 16
55 1293 -4 0 0.0 0.0 7
55 271 -5 0 0.0 0.0 8
55 274 -5 0 0.0 0.0 2
55 275 -5 0 0.0 0.0 4
55 277 -5 0 0.0 0.0 6
55 279 -6 0 0.0 0.0 2
55 2328 -5 0 0.0 0.0 6
55 2329 -5 0 0.0 0.0 8
55 1306 -6 0 0.0 0.0 2
55 1199387 -7 0 0.0 0.0 1
55 1311 -4 0 0.0 0.0 4
55 2338 -5 0 0.0 0.0 1
55 296 -5 0 0.0 0.0 1
55 1322 -6 0 0.0 0.0 1
55 2348 -5 0 0.0 0.0 1
55 1327 -5 0 0.0 0.0 2
55 305 -5 0 0.0 0.0 8
55 2354 -5 0 0.0 0.0 2
55 308 -385 0 0.0 0.0 0
55 1335 -4 0 0.0 0.0 4
55 312 -5 0 0.0 0.0 2
55 1337 -5 0 0.0 0.0 2
55 2362 -6 0 0.0 0.0 3
55 2363 -4 0 0.0 0.0 6
55 317 -5 0 0.0 0.0 4
55 1341 -5 0 0.0 0.0 3
55 2367 -6 0 0.0 0.0 1
55 1343 -3 0 0.0 0.0 6
55 1344 -6 0 0.0 0.0 10
55 324 -5 0 0.0 0.0 6
55 2374 -6 0 0.0 0.0 3
55 327 -6 0 0.0 0.0 3
55 1354 -6 0 0.0 0.0 1
55 332 -385 0 0.0 0.0 0
55 2383 -5 0 0.0 0.0 4
55 2384 -4 0 0.0 0.0 5
55 2385 -6 0 0.0 0.0 1
55 338 -2 1 0.2 0.6213349345596119 5
55 2386 -5 0 0.0 0.0 2
55 1363 -4 0 0.0 0.0 7
55 341 -5 0 0.0 0.0 1
55 1370 -6 0 0.0 0.0 2
55 350 -2 1 0.3333333333333333 0.6213349345596119 3
55 357 -3 0 0.0 0.0 19
55 361 -5 0 0.0 0.0 5
55 364 -5 0 0.0 0.0 4
55 369 -5 0 0.0 0.0 2
55 372 -4 0 0.0 0.0 9
55 375 -2 1 0.5 0.6213349345596119 2
55 2427 -5 0 0.0 0.0 5
55 380 -5 0 0.0 0.0 11
55 381 -5 0 0.0 0.0 5
55 1403 -6 0 0.0 0.0 1
55 1409 -6 0 0.0 0.0 2
55 2434 -6 0 0.0 0.0 1
55 1412 -4 0 0.0 0.0 5
55 1414 -4 0 0.0 0.0 4
55 392 -4 0 0.0 0.0 11
55 1416 -4 0 0.0 0.0 1
55 394 -4 0 0.0 0.0 5
55 396 -4 0 0.0 0.0 8
55 1421 -4 0 0.0 0.0 2
55 2452 -385 0 0.0 0.0 0
55 1429 -6 0 0.0 0.0 3
55 2454 -5 0 0.0 0.0 1
55 2455 -6 0 0.0 0.0 3
55 1432 -5 0 0.0 0.0 9
55 1436 -5 0 0.0 0.0 9
55 414 -3 0 0.0 0.0 12
55 1438 -3 0 0.0 0.0 2
55 1441 -5 0 0.0 0.0 5
55 419 -5 0 0.0 0.0 8
55 2468 -7 0 0.0 0.0 1
55 2469 -385 0 0.0 0.0 0
55 2470 -5 0 0.0 0.0 2
55 423 -6 0 0.0 0.0 1
55 1448 -4 0 0.0 0.0 4
55 1450 -4 0 0.0 0.0 8
55 429 -5 0 0.0 0.0 1
55 2477 -385 0 0.0 0.0 0
55 1453 -4 0 0.0 0.0 4
55 1461 -385 0 0.0 0.0 1
55 453046 -5 0 0.0 0.0 3
55 1462 -6 0 0.0 0.0 1
55 1463 -5 0 0.0 0.0 6
55 1902010 -6 0 0.0 0.0 2
55 2491 -6 0 0.0 0.0 2
55 1470 -385 0 0.0 0.0 0
55 456 -5 0 0.0 0.0 3
55 2504 -5 0 0.0 0.0 1
55 2506 -6 0 0.0 0.0 2
55 459 -6 0 0.0 0.0 2
55 2509 -7 0 0.0 0.0 1
55 1486 -6 0 0.0 0.0 1
55 1490 -4 0 0.0 0.0 22
55 2525 -5 0 0.0 0.0 1
55 479 -4 0 0.0 0.0 3
55 2528 -5 0 0.0 0.0 5
55 2527 -5 0 0.0 0.0 1
55 1508 -5 0 0.0 0.0 6
55 486 -4 0 0.0 0.0 12
55 1737192 -5 0 0.0 0.0 2
55 493 -5 0 0.0 0.0 3
55 1517 -7 0 0.0 0.0 1
55 1534 -4 0 0.0 0.0 3
55 512 -5 0 0.0 0.0 3
55 517 -385 0 0.0 0.0 0
55 518 -6 0 0.0 0.0 1
55 521 -6 0 0.0 0.0 3
55 522 -7 0 0.0 0.0 1
55 1549 -5 0 0.0 0.0 1
55 1554 -5 0 0.0 0.0 2
55 1556 -4 0 0.0 0.0 11
55 533 -5 0 0.0 0.0 3
55 536 -5 0 0.0 0.0 3
55 1560 -385 0 0.0 0.0 0
55 543 -5 0 0.0 0.0 8
55 547 -5 0 0.0 0.0 3
55 1573 -4 0 0.0 0.0 1
55 1574 -4 0 0.0 0.0 6
55 1580 -5 0 0.0 0.0 1
55 1582 -385 0 0.0 0.0 1
55 1585 -5 0 0.0 0.0 5
55 1588 -3 0 0.0 0.0 16
55 565 -4 0 0.0 0.0 2
55 568 -5 0 0.0 0.0 1
55 1595 -4 0 0.0 0.0 11
55 572 -5 0 0.0 0.0 14
55 573 -6 0 0.0 0.0 2
55 1600 -6 0 0.0 0.0 1
55 580 -5 0 0.0 0.0 15
55 1164871 -6 0 0.0 0.0 1
55 1616 -5 0 0.0 0.0 2
55 598 -385 0 0.0 0.0 0
55 1627 -6 0 0.0 0.0 4
55 1630 -6 0 0.0 0.0 3
55 1632 -4 0 0.0 0.0 8
55 1638 -5 0 0.0 0.0 6
55 615 -4 0 0.0 0.0 6
55 616 -5 0 0.0 0.0 1
55 1644 -5 0 0.0 0.0 1
55 635 -5 0 0.0 0.0 4
55 636 -5 0 0.0 0.0 6
55 1662 -6 0 0.0 0.0 2
55 1666 -5 0 0.0 0.0 8
55 645 -6 0 0.0 0.0 1
55 658 -5 0 0.0 0.0 3
55 1683 -5 0 0.0 0.0 4
55 1690 -385 0 0.0 0.0 0
55 1693 -5 0 0.0 0.0 13
55 1694 -4 0 0.0 0.0 6
55 1695 -385 0 0.0 0.0 0
55 672 -385 0 0.0 0.0 0
55 1697 -3 0 0.0 0.0 5
55 680 -4 0 0.0 0.0 3
55 1709 -4 0 0.0 0.0 4
55 1710 -6 0 0.0 0.0 1
55 699 -6 0 0.0 0.0 1
55 714 -6 0 0.0 0.0 2
55 1739 -5 0 0.0 0.0 1
55 716 -3 0 0.0 0.0 4
55 718 -5 0 0.0 0.0 5
55 722 -385 0 0.0 0.0 0
55 726 -385 0 0.0 0.0 0
55 1750 -5 0 0.0 0.0 2
55 1759 -5 0 0.0 0.0 1
55 1762 -4 0 0.0 0.0 6
55 740 -4 0 0.0 0.0 5
55 745 -385 0 0.0 0.0 2
55 748 -4 0 0.0 0.0 3
55 755 -6 0 0.0 0.0 1
55 1781 -5 0 0.0 0.0 1
55 1782 -4 0 0.0 0.0 23
55 1786 -5 0 0.0 0.0 3
55 1790 -385 0 0.0 0.0 0
55 769 -6 0 0.0 0.0 1
55 1793 -5 0 0.0 0.0 9
55 1797 -5 0 0.0 0.0 7
55 1799 -5 0 0.0 0.0 10
55 2089740 -6 0 0.0 0.0 1
55 781 -5 0 0.0 0.0 4
55 784 -6 0 0.0 0.0 2
55 31505 -4 0 0.0 0.0 6
55 791 -4 0 0.0 0.0 6
55 1816 -6 0 0.0 0.0 3
55 1820 -5 0 0.0 0.0 14
55 1821 -385 0 0.0 0.0 0
55 1830 -6 0 0.0 0.0 4
55 811 -4 0 0.0 0.0 3
55 813 -385 0 0.0 0.0 0
55 814 -5 0 0.0 0.0 3
55 2504504 -6 0 0.0 0.0 2
55 829 -385 0 0.0 0.0 0
55 1854 -9 0 0.0 0.0 1
55 832 -5 0 0.0 0.0 17
55 834 -7 0 0.0 0.0 3
55 1858 -5 0 0.0 0.0 1
55 1862 -4 0 0.0 0.0 7
55 1865 -385 0 0.0 0.0 0
55 1874 -5 0 0.0 0.0 1
55 1875 -4 0 0.0 0.0 7
55 1877 -6 0 0.0 0.0 1
55 1880 -6 0 0.0 0.0 2
55 863 -4 0 0.0 0.0 2
55 1892 -5 0 0.0 0.0 11
55 1894 -5 0 0.0 0.0 3
55 1897 -3 0 0.0 0.0 6
55 888 -385 0 0.0 0.0 0
55 889 -5 0 0.0 0.0 2
55 1912 -5 0 0.0 0.0 8
55 891 -6 0 0.0 0.0 1
55 1915 -5 0 0.0 0.0 5
55 893 -4 0 0.0 0.0 5
55 1921 -5 0 0.0 0.0 2
55 905 -5 0 0.0 0.0 9
55 909 -6 0 0.0 0.0 4
55 1935 -7 0 0.0 0.0 1
55 914 -3 0 0.0 0.0 8
55 916 -5 0 0.0 0.0 3
55 1942 -6 0 0.0 0.0 1
55 920 -5 0 0.0 0.0 2
55 1946 -4 0 0.0 0.0 13
55 925 -6 0 0.0 0.0 3
55 1950 -5 0 0.0 0.0 2
55 1951 -5 0 0.0 0.0 17
55 1953 -4 0 0.0 0.0 2
55 1954 -5 0 0.0 0.0 1
55 936 -5 0 0.0 0.0 1
55 940 -5 0 0.0 0.0 4
55 1965 -4 0 0.0 0.0 23
55 1968 -4 0 0.0 0.0 7
55 1969 -6 0 0.0 0.0 2
55 1975 -4 0 0.0 0.0 16
55 952 -5 0 0.0 0.0 1
55 954 -4 0 0.0 0.0 5
55 956 -385 0 0.0 0.0 0
55 1982 -6 0 0.0 0.0 1
55 1993 -4 0 0.0 0.0 7
55 1473493 -6 0 0.0 0.0 2
55 2005 -6 0 0.0 0.0 1
55 2011 -5 0 0.0 0.0 8
55 2013 -6 0 0.0 0.0 1
55 2015 -385 0 0.0 0.0 1
55 2016 -4 0 0.0 0.0 6
55 2018 -5 0 0.0 0.0 8
55 2019 -4 0 0.0 0.0 3
55 2025 -4 0 0.0 0.0 14
55 1007 -385 0 0.0 0.0 1
55 2031 -4 0 0.0 0.0 4
55 1975282 -4 0 0.0 0.0 22
55 1011 -5 0 0.0 0.0 2
55 1010 -385 0 0.0 0.0 0
55 1013 -4 0 0.0 0.0 6
55 2041 -385 0 0.0 0.0 0
1366 338 -1 1 0.1111111111111111 0.43429448190325176 25
1366 350 -1 0 0.0 0.0 15
1366 116 -1 1 0.07142857142857142 0.6213349345596119 50
1366 375 -1 0 0.0 0.0 10
1366 1 -3 0 0.0 0.0 45
1366 4 -5 0 0.0 0.0 15
1366 5 -3 0 0.0 0.0 70
1366 9 -5 0 0.0 0.0 5
1366 2063 -385 0 0.0 0.0 5
1366 20 -4 0 0.0 0.0 75
1366 25 -5 0 0.0 0.0 5
1366 26 -4 0 0.0 0.0 20
1366 2077 -4 0 0.0 0.0 15
1366 2078 -4 0 0.0 0.0 20
1366 446497 -3 0 0.0 0.0 30
1366 33 -6 0 0.0 0.0 5
1366 2084 -4 0 0.0 0.0 50
1366 2086 -3 0 0.0 0.0 50
1366 40 -4 0 0.0 0.0 15
1366 42 -3 0 0.0 0.0 50
1366 46 -385 0 0.0 0.0 5
1366 49 -4 0 0.0 0.0 20
1366 58 -4 0 0.0 0.0 5
1366 60 -4 0 0.0 0.0 10
1366 2109 -4 0 0.0 0.0 30
1366 2118 -4 0 0.0 0.0 40
1366 72 -385 0 0.0 0.0 0
1366 77 -3 0 0.0 0.0 45
1366 2128 -3 0 0.0 0.0 35
1366 2131 -3 0 0.0 0.0 55
1366 2132 -4 0 0.0 0.0 25
1366 83 -4 0 0.0 0.0 10
1366 2134 -3 0 0.0 0.0 160
1366 85 -385 0 0.0 0.0 5
1366 91 -3 0 0.0 0.0 40
1366 92 -4 0 0.0 0.0 15
1366 2141 -385 0 0.0 0.0 0
1366 95 -385 0 0.0 0.0 0
1366 96 -5 0 0.0 0.0 10
1366 2148 -4 0 0.0 0.0 50
1366 101 -5 0 0.0 0.0 5
1366 2150 -4 0 0.0 0.0 5
1366 105 -4 0 0.0 0.0 5
1366 106 -4 0 0.0 0.0 5
1366 111 -4 0 0.0 0.0 40
1366 115 -4 0 0.0 0.0 15
1366 2165 -385 0 0.0 0.0 0
1366 2168 -4 0 0.0 0.0 20
1366 2169 -5 0 0.0 0.0 10
1366 122 -3 0 0.0 0.0 10
1366 2170 -5 0 0.0 0.0 5
1366 2173 -5 0 0.0 0.0 15
1366 131 -4 0 0.0 0.0 10
1366 2183 -3 0 0.0 0.0 15
1366 137 -4 0 0.0 0.0 10
1366 2185 -5 0 0.0 0.0 5
1366 2188 -4 0 0.0 0.0 10
1366 142 -385 0 0.0 0.0 0
1366 145 -5 0 0.0 0.0 5
1366 149 -4 0 0.0 0.0 15
1366 2199 -3 0 0.0 0.0 40
1366 156 -2 1 0.1111111111111111 0.43429448190325176 25
1366 157 -3 0 0.0 0.0 15
1366 428190 -3 0 0.0 0.0 30
1366 160 -385 0 0.0 0.0 0
1366 164 -385 0 0.0 0.0 0
1366 2213 -3 0 0.0 0.0 25
1366 179 -5 0 0.0 0.0 5
1366 184 -2 2 0.06666666666666667 1.344533708530089 135
1366 188 -7 0 0.0 0.0 10
1366 2238 -4 0 0.0 0.0 50
1366 194 -4 0 0.0 0.0 40
1366 198 -4 0 0.0 0.0 15
1366 199 -4 0 0.0 0.0 5
1366 2246 -385 0 0.0 0.0 0
1366 202 -3 0 0.0 0.0 15
1366 204 -4 0 0.0 0.0 10
1366 205 -4 0 0.0 0.0 5
1366 1384652 -4 0 0.0 0.0 80
1366 2257 -4 0 0.0 0.0 65
1366 2258 -4 0 0.0 0.0 5
1366 2260 -4 0 0.0 0.0 60
1366 2272 -4 0 0.0 0.0 30
1366 225 -4 0 0.0 0.0 20
1366 2099426 -4 0 0.0 0.0 10
1366 227 -4 0 0.0 0.0 55
1366 234 -3 0 0.0 0.0 20
1366 2284 -3 0 0.0 0.0 20
1366 238 -4 0 0.0 0.0 30
1366 2286 -4 0 0.0 0.0 40
1366 2293 -4 0 0.0 0.0 15
1366 257 -5 0 0.0 0.0 10
1366 2305 -4 0 0.0 0.0 15
1366 260 -385 0 0.0 0.0 0
1366 2312 -4 0 0.0 0.0 5
1366 267 -5 0 0.0 0.0 15
1366 269 -3 0 0.0 0.0 80
1366 271 -4 0 0.0 0.0 40
1366 274 -4 0 0.0 0.0 10
1366 275 -4 0 0.0 0.0 20
1366 277 -4 0 0.0 0.0 30
1366 279 -5 0 0.0 0.0 10
1366 2328 -4 0 0.0 0.0 30
1366 2329 -4 0 0.0 0.0 40
1366 2338 -4 0 0.0 0.0 5
1366 296 -4 0 0.0 0.0 5
1366 2348 -4 0 0.0 0.0 5
1366 305 -4 0 0.0 0.0 40
1366 2354 -4 0 0.0 0.0 10
1366 308 -385 0 0.0 0.0 0
1366 312 -4 0 0.0 0.0 10
1366 2362 -5 0 0.0 0.0 15
1366 2363 -3 0 0.0 0.0 30
1366 317 -4 0 0.0 0.0 20
1366 2367 -5 0 0.0 0.0 5
1366 324 -4 0 0.0 0.0 30
1366 2374 -5 0 0.0 0.0 15
1366 327 -5 0 0.0 0.0 15
1366 332 -385 0 0.0 0.0 0
1366 2383 -4 0 0.0 0.0 20
1366 2384 -3 0 0.0 0.0 25
1366 2385 -5 0 0.0 0.0 5
1366 2386 -4 0 0.0 0.0 10
1366 341 -4 0 0.0 0.0 5
1366 357 -2 1 0.043478260869565216 0.9102392266268373 95
1366 361 -4 0 0.0 0.0 25
1366 364 -4 0 0.0 0.0 20
1366 369 -4 0 0.0 0.0 10
1366 372 -3 0 0.0 0.0 45
1366 2427 -4 0 0.0 0.0 25
1366 380 -4 0 0.0 0.0 55
1366 381 -4 0 0.0 0.0 25
1366 2434 -5 0 0.0 0.0 5
1366 392 -3 0 0.0 0.0 55
1366 394 -3 0 0.0 0.0 25
1366 396 -3 0 0.0 0.0 40
1366 2452 -385 0 0.0 0.0 0
1366 2454 -4 0 0.0 0.0 5
1366 2455 -5 0 0.0 0.0 15
1366 414 -2 1 0.0625 1.4426950408889634 60
1366 419 -4 0 0.0 0.0 40
1366 2468 -6 0 0.0 0.0 5
1366 2469 -385 0 0.0 0.0 0
1366 2470 -4 0 0.0 0.0 10
1366 423 -5 0 0.0 0.0 5
1366 429 -4 0 0.0 0.0 5
1366 2477 -385 0 0.0 0.0 0
1366 453046 -4 0 0.0 0.0 15
1366 2491 -5 0 0.0 0.0 10
1366 456 -4 0 0.0 0.0 15
1366 2504 -4 0 0.0 0.0 5
1366 2506 -5 0 0.0 0.0 10
1366 459 -5 0 0.0 0.0 10
1366 2509 -6 0 0.0 0.0 5
1366 2525 -4 0 0.0 0.0 5
1366 479 -3 0 0.0 0.0 15
1366 2528 -4 0 0.0 0.0 25
1366 2527 -4 0 0.0 0.0 5
1366 486 -3 0 0.0 0.0 60
1366 1737192 -4 0 0.0 0.0 10
1366 493 -4 0 0.0 0.0 15
1366 512 -4 0 0.0 0.0 15
1366 517 -385 0 0.0 0.0 0
1366 518 -5 0 0.0 0.0 5
1366 521 -5 0 0.0 0.0 15
1366 522 -6 0 0.0 0.0 5
1366 533 -4 0 0.0 0.0 15
1366 536 -4 0 0.0 0.0 15
1366 543 -4 0 0.0 0.0 40
1366 547 -4 0 0.0 0.0 15
1366 565 -3 0 0.0 0.0 10
1366 568 -4 0 0.0 0.0 5
1366 572 -4 0 0.0 0.0 70
1366 573 -5 0 0.0 0.0 10
1366 580 -4 0 0.0 0.0 75
1366 598 -385 0 0.0 0.0 0
1366 615 -3 0 0.0 0.0 30
1366 616 -4 0 0.0 0.0 5
1366 635 -4 0 0.0 0.0 20
1366 636 -4 0 0.0 0.0 30
1366 645 -5 0 0.0 0.0 5
1366 658 -4 0 0.0 0.0 15
1366 672 -385 0 0.0 0.0 0
1366 680 -3 0 0.0 0.0 15
1366 699 -5 0 0.0 0.0 5
1366 714 -5 0 0.0 0.0 10
1366 716 -2 1 0.125 0.43429448190325176 20
1366 718 -4 0 0.0 0.0 25
1366 722 -385 0 0.0 0.0 0
1366 726 -385 0 0.0 0.0 0
1366 740 -3 0 0.0 0.0 25
1366 745 -385 0 0.0 0.0 10
1366 748 -3 0 0.0 0.0 15
1366 755 -5 0 0.0 0.0 5
1366 769 -5 0 0.0 0.0 5
1366 2089740 -5 0 0.0 0.0 5
1366 781 -4 0 0.0 0.0 20
1366 784 -5 0 0.0 0.0 10
1366 31505 -3 0 0.0 0.0 30
1366 791 -3 0 0.0 0.0 30
1366 811 -3 0 0.0 0.0 15
1366 813 -385 0 0.0 0.0 0
1366 814 -4 0 0.0 0.0 15
1366 829 -385 0 0.0 0.0 0
1366 832 -4 0 0.0 0.0 85
1366 834 -6 0 0.0 0.0 15
1366 863 -3 0 0.0 0.0 10
1366 888 -385 0 0.0 0.0 0
1366 889 -4 0 0.0 0.0 10
1366 891 -5 0 0.0 0.0 5
1366 893 -3 0 0.0 0.0 25
1366 905 -4 0 0.0 0.0 45
1366 909 -5 0 0.0 0.0 20
1366 914 -2 1 0.08333333333333333 0.43429448190325176 40
1366 916 -4 0 0.0 0.0 15
1366 920 -4 0 0.0 0.0 10
1366 925 -5 0 0.0 0.0 15
1366 936 -4 0 0.0 0.0 5
1366 940 -4 0 0.0 0.0 20
1366 952 -4 0 0.0 0.0 5
1366 954 -3 0 0.0 0.0 25
1366 956 -385 0 0.0 0.0 0
1366 1473493 -5 0 0.0 0.0 10
1366 1007 -385 0 0.0 0.0 5
1366 1975282 -3 0 0.0 0.0 110
1366 1011 -4 0 0.0 0.0 10
1366 1010 -385 0 0.0 0.0 0
1366 1013 -3 0 0.0 0.0 30
1366 1025 -5 0 0.0 0.0 5
1366 1026 -5 0 0.0 0.0 5
1366 1042 -5 0 0.0 0.0 10
1366 1048 -3 0 0.0 0.0 15
1366 1063 -4 0 0.0 0.0 5
1366 27687 -6 0 0.0 0.0 5
1366 1065 -5 0 0.0 0.0 5
1366 1069 -385 0 0.0 0.0 0
1366 1075 -4 0 0.0 0.0 35
1366 1084 -2 1 0.14285714285714285 0.43429448190325176 15
1366 1104 -4 0 0.0 0.0 15
1366 1109 -4 0 0.0 0.0 20
1366 1116 -4 0 0.0 0.0 30
1366 1117 -5 0 0.0 0.0 5
1366 1120 -4 0 0.0 0.0 45
1366 1142 -4 0 0.0 0.0 5
1366 1143 -4 0 0.0 0.0 50
1366 1147 -4 0 0.0 0.0 10
1366 1154 -4 0 0.0 0.0 25
1366 1175 -2 1 0.05555555555555555 0.6213349345596119 70
1366 1179 -4 0 0.0 0.0 5
1366 1190 -4 0 0.0 0.0 60
1366 1196 -385 0 0.0 0.0 0
1366 1199 -385 0 0.0 0.0 5
1366 1215 -385 0 0.0 0.0 0
1366 1219 -3 0 0.0 0.0 130
1366 1220 -5 0 0.0 0.0 5
1366 1226 -3 0 0.0 0.0 25
1366 1228 -4 0 0.0 0.0 50
1366 1233 -4 0 0.0 0.0 5
1366 1247 -385 0 0.0 0.0 0
1366 1254 -5 0 0.0 0.0 10
1366 1278 -385 0 0.0 0.0 0
1366 1287 -5 0 0.0 0.0 5
1366 1291 -3 0 0.0 0.0 5
1366 1293 -3 0 0.0 0.0 35
1366 1306 -5 0 0.0 0.0 10
1366 1199387 -6 0 0.0 0.0 5
1366 1311 -3 0 0.0 0.0 20
1366 1322 -5 0 0.0 0.0 5
1366 1327 -4 0 0.0 0.0 10
1366 1335 -3 0 0.0 0.0 20
1366 1337 -4 0 0.0 0.0 10
1366 1341 -4 0 0.0 0.0 15
1366 1343 -2 1 0.1 0.6213349345596119 30
1366 1344 -5 0 0.0 0.0 50
1366 1354 -5 0 0.0 0.0 5
1366 1363 -3 0 0.0 0.0 35
1366 1793 -4 0 0.0 0.0 45
1366 1797 -4 0 0.0 0.0 35
1366 1799 -4 0 0.0 0.0 50
1366 1549 -4 0 0.0 0.0 5
1366 1554 -4 0 0.0 0.0 10
1366 1556 -3 0 0.0 0.0 55
1366 1560 -385 0 0.0 0.0 0
1366 1816 -5 0 0.0 0.0 15
1366 1820 -4 0 0.0 0.0 70
1366 1821 -385 0 0.0 0.0 0
1366 1573 -3 0 0.0 0.0 5
1366 1574 -3 0 0.0 0.0 30
1366 1830 -5 0 0.0 0.0 20
1366 1580 -4 0 0.0 0.0 5
1366 1582 -385 0 0.0 0.0 5
1366 1790 -385 0 0.0 0.0 0
1366 1585 -4 0 0.0 0.0 25
1366 1588 -2 1 0.05 0.43429448190325176 80
1366 2504504 -5 0 0.0 0.0 10
1366 1595 -3 0 0.0 0.0 55
1366 1854 -8 0 0.0 0.0 5
1366 1600 -5 0 0.0 0.0 5
1366 1858 -4 0 0.0 0.0 5
1366 1862 -3 0 0.0 0.0 35
1366 1164871 -5 0 0.0 0.0 5
1366 1865 -385 0 0.0 0.0 0
1366 1616 -4 0 0.0 0.0 10
1366 1874 -4 0 0.0 0.0 5
