"graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
-6 0 0.0 0.0 2
-5 0 0.0 0.0 14
-5 0 0.0 0.0 8
-5 0 0.0 0.0 4
-6 0 0.0 0.0 6
-6 0 0.0 0.0 4
-5 0 0.0 0.0 2
-5 0 0.0 0.0 6
-6 0 0.0 0.0 6
-147 0 0.0 0.0 0
-4 0 0.0 0.0 12
-6 0 0.0 0.0 4
-5 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-3 0 0.0 0.0 6
-5 0 0.0 0.0 16
-5 0 0.0 0.0 4
-5 0 0.0 0.0 4
-5 0 0.0 0.0 18
-3 0 0.0 0.0 4
-6 0 0.0 0.0 4
-6 0 0.0 0.0 8
-6 0 0.0 0.0 2
-5 0 0.0 0.0 20
-6 0 0.0 0.0 6
-5 0 0.0 0.0 8
-5 0 0.0 0.0 20
-7 0 0.0 0.0 8
-6 0 0.0 0.0 8
-5 0 0.0 0.0 16
-6 0 0.0 0.0 2
-5 0 0.0 0.0 12
-5 0 0.0 0.0 12
-4 0 0.0 0.0 4
-6 0 0.0 0.0 4
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-5 0 0.0 0.0 16
-6 0 0.0 0.0 4
-5 0 0.0 0.0 12
-6 0 0.0 0.0 14
-5 0 0.0 0.0 4
-5 0 0.0 0.0 4
-6 0 0.0 0.0 2
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 2
-5 0 0.0 0.0 2
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-6 0 0.0 0.0 4
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-4 0 0.0 0.0 14
-5 0 0.0 0.0 20
-5 0 0.0 0.0 14
-6 0 0.0 0.0 8
-6 0 0.0 0.0 10
-5 0 0.0 0.0 8
-6 0 0.0 0.0 8
-5 0 0.0 0.0 6
-5 0 0.0 0.0 6
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-7 0 0.0 0.0 4
-4 0 0.0 0.0 8
-7 0 0.0 0.0 2
-2 1 0.25 1.4426950408889634 6
-6 0 0.0 0.0 8
-6 0 0.0 0.0 14
-6 0 0.0 0.0 4
-5 0 0.0 0.0 24
-147 0 0.0 0.0 0
-7 0 0.0 0.0 2
-3 0 0.0 0.0 16
-4 0 0.0 0.0 4
-5 0 0.0 0.0 28
-4 0 0.0 0.0 8
-147 0 0.0 0.0 4
-6 0 0.0 0.0 4
-4 0 0.0 0.0 20
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 10
-5 0 0.0 0.0 2
-5 0 0.0 0.0 4
-5 0 0.0 0.0 6
-6 0 0.0 0.0 4
-5 0 0.0 0.0 10
-2 1 0.25 1.4426950408889634 6
-4 0 0.0 0.0 48
-147 0 0.0 0.0 0
-6 0 0.0 0.0 6
-5 0 0.0 0.0 10
-4 0 0.0 0.0 6
-6 0 0.0 0.0 2
-6 0 0.0 0.0 6
-6 0 0.0 0.0 6
-5 0 0.0 0.0 12
-5 0 0.0 0.0 2
-6 0 0.0 0.0 2
-6 0 0.0 0.0 4
-5 0 0.0 0.0 8
-3 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 8
-6 0 0.0 0.0 4
-6 0 0.0 0.0 10
-6 0 0.0 0.0 2
-6 0 0.0 0.0 8
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-5 0 0.0 0.0 12
-5 0 0.0 0.0 16
-7 0 0.0 0.0 2
-5 0 0.0 0.0 12
-147 0 0.0 0.0 0
-6 0 0.0 0.0 6
-5 0 0.0 0.0 4
-1 0 0.0 0.0 6
-5 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 16
-5 0 0.0 0.0 4
-5 0 0.0 0.0 6
-6 0 0.0 0.0 4
-5 0 0.0 0.0 20
-5 0 0.0 0.0 4
-7 0 0.0 0.0 2
-6 0 0.0 0.0 6
-147 0 0.0 0.0 2
-6 0 0.0 0.0 4
-6 0 0.0 0.0 8
-7 0 0.0 0.0 2
-6 0 0.0 0.0 2
-4 0 0.0 0.0 14
-6 0 0.0 0.0 8
-4 0 0.0 0.0 4
-5 0 0.0 0.0 6
-5 0 0.0 0.0 4
-5 0 0.0 0.0 2
-5 0 0.0 0.0 6
-6 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 12
-7 0 0.0 0.0 4
-4 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-2 1 0.25 0.9102392266268373 6
-4 0 0.0 0.0 16
-4 0 0.0 0.0 4
-5 0 0.0 0.0 4
-5 0 0.0 0.0 18
-2 1 0.3333333333333333 0.9102392266268373 4
-5 0 0.0 0.0 4
-5 0 0.0 0.0 8
-5 0 0.0 0.0 2
-4 0 0.0 0.0 20
-5 0 0.0 0.0 6
-4 0 0.0 0.0 8
-5 0 0.0 0.0 20
-7 0 0.0 0.0 8
-5 0 0.0 0.0 8
-5 0 0.0 0.0 16
-6 0 0.0 0.0 2
-4 0 0.0 0.0 12
-5 0 0.0 0.0 12
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-5 0 0.0 0.0 16
-6 0 0.0 0.0 4
-6 0 0.0 0.0 12
-6 0 0.0 0.0 14
-4 0 0.0 0.0 4
-4 0 0.0 0.0 4
-7 0 0.0 0.0 2
-5 0 0.0 0.0 4
-5 0 0.0 0.0 4
-147 0 0.0 0.0 2
-4 0 0.0 0.0 2
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-6 0 0.0 0.0 4
-4 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-4 0 0.0 0.0 14
-5 0 0.0 0.0 20
-4 0 0.0 0.0 14
-6 0 0.0 0.0 8
-6 0 0.0 0.0 10
-4 0 0.0 0.0 8
-6 0 0.0 0.0 8
-5 0 0.0 0.0 6
-4 0 0.0 0.0 6
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-3 0 0.0 0.0 8
-6 0 0.0 0.0 2
-6 0 0.0 0.0 8
-5 0 0.0 0.0 14
-5 0 0.0 0.0 4
-4 0 0.0 0.0 24
-147 0 0.0 0.0 0
-7 0 0.0 0.0 2
-4 0 0.0 0.0 16
-5 0 0.0 0.0 4
-5 0 0.0 0.0 28
-5 0 0.0 0.0 8
-147 0 0.0 0.0 4
-5 0 0.0 0.0 4
-4 0 0.0 0.0 20
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-4 0 0.0 0.0 2
-4 0 0.0 0.0 4
-4 0 0.0 0.0 6
-5 0 0.0 0.0 4
-4 0 0.0 0.0 10
-3 0 0.0 0.0 6
-3 0 0.0 0.0 48
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-5 0 0.0 0.0 8
-6 0 0.0 0.0 2
-5 0 0.0 0.0 8
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-5 0 0.0 0.0 4
-5 0 0.0 0.0 10
-5 0 0.0 0.0 6
-3 0 0.0 0.0 6
-4 0 0.0 0.0 12
-4 0 0.0 0.0 16
-7 0 0.0 0.0 2
-5 0 0.0 0.0 2
-5 0 0.0 0.0 6
-5 0 0.0 0.0 6
-5 0 0.0 0.0 12
-2 1 0.3333333333333333 1.4426950408889634 4
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-5 0 0.0 0.0 4
-6 0 0.0 0.0 8
-4 0 0.0 0.0 10
-5 0 0.0 0.0 12
-147 0 0.0 0.0 0
-5 0 0.0 0.0 6
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-1 0 0.0 0.0 12
-1 0 0.0 0.0 36
-1 0 0.0 0.0 21
-2 1 0.14285714285714285 0.40242960438184466 15
-147 0 0.0 0.0 0
-2 1 0.1 0.40242960438184466 24
-2 1 0.25 0.40242960438184466 6
-3 0 0.0 0.0 9
-4 0 0.0 0.0 6
-3 0 0.0 0.0 30
-2 1 0.25 0.5138983423697507 6
-6 0 0.0 0.0 3
-3 0 0.0 0.0 9
-147 0 0.0 0.0 3
-3 0 0.0 0.0 6
-4 0 0.0 0.0 12
-4 0 0.0 0.0 3
-3 0 0.0 0.0 3
-3 0 0.0 0.0 21
-3 0 0.0 0.0 12
-3 0 0.0 0.0 6
-4 0 0.0 0.0 9
-4 0 0.0 0.0 6
-3 0 0.0 0.0 3
-2 1 0.2 0.40242960438184466 9
-4 0 0.0 0.0 9
-147 0 0.0 0.0 0
-2 1 0.125 0.5138983423697507 18
-4 0 0.0 0.0 6
-3 0 0.0 0.0 6
-4 0 0.0 0.0 6
-147 0 0.0 0.0 0
-3 0 0.0 0.0 6
-3 0 0.0 0.0 9
-3 0 0.0 0.0 24
-3 0 0.0 0.0 6
-4 0 0.0 0.0 6
-4 0 0.0 0.0 27
-4 0 0.0 0.0 6
-4 0 0.0 0.0 6
-4 0 0.0 0.0 3
-3 0 0.0 0.0 30
-2 1 0.2 0.5138983423697507 9
-3 0 0.0 0.0 12
-3 0 0.0 0.0 30
-4 0 0.0 0.0 12
-2 1 0.16666666666666666 0.40242960438184466 12
-4 0 0.0 0.0 24
-4 0 0.0 0.0 3
-3 0 0.0 0.0 18
-3 0 0.0 0.0 18
-4 0 0.0 0.0 6
-5 0 0.0 0.0 6
-4 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 6
-2 1 0.1 0.7213475204444817 24
-3 0 0.0 0.0 6
-3 0 0.0 0.0 18
-3 0 0.0 0.0 21
-3 0 0.0 0.0 6
-3 0 0.0 0.0 6
-4 0 0.0 0.0 3
-4 0 0.0 0.0 6
-4 0 0.0 0.0 6
-147 0 0.0 0.0 3
-4 0 0.0 0.0 3
-4 0 0.0 0.0 3
-4 0 0.0 0.0 3
-4 0 0.0 0.0 6
-3 0 0.0 0.0 9
-147 0 0.0 0.0 0
-3 0 0.0 0.0 15
-3 0 0.0 0.0 21
-3 0 0.0 0.0 30
-4 0 0.0 0.0 12
-4 0 0.0 0.0 15
-3 0 0.0 0.0 12
-4 0 0.0 0.0 12
-4 0 0.0 0.0 9
-2 1 0.2 0.7213475204444817 9
-4 0 0.0 0.0 6
-3 0 0.0 0.0 6
-5 0 0.0 0.0 3
-147 0 0.0 0.0 0
-4 0 0.0 0.0 6
-2 1 0.16666666666666666 0.40242960438184466 12
-4 0 0.0 0.0 3
-4 0 0.0 0.0 9
-4 0 0.0 0.0 12
-2 1 0.1111111111111111 0.40242960438184466 21
-3 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 3
-3 0 0.0 0.0 24
-4 0 0.0 0.0 6
-3 0 0.0 0.0 42
-4 0 0.0 0.0 12
-147 0 0.0 0.0 6
-2 1 0.25 0.5138983423697507 6
-2 1 0.08333333333333333 0.40242960438184466 30
-4 0 0.0 0.0 6
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-4 0 0.0 0.0 15
-3 0 0.0 0.0 3
-3 0 0.0 0.0 6
-2 1 0.2 0.40242960438184466 9
-3 0 0.0 0.0 6
-2 1 0.14285714285714285 0.5138983423697507 15
-4 0 0.0 0.0 9
-2 1 0.038461538461538464 0.5138983423697507 72
-147 0 0.0 0.0 0
-4 0 0.0 0.0 9
-3 0 0.0 0.0 15
-3 0 0.0 0.0 9
-4 0 0.0 0.0 3
-2 1 0.14285714285714285 0.40242960438184466 15
-3 0 0.0 0.0 12
-5 0 0.0 0.0 3
-3 0 0.0 0.0 12
-4 0 0.0 0.0 6
-3 0 0.0 0.0 6
-4 0 0.0 0.0 6
-3 0 0.0 0.0 18
-3 0 0.0 0.0 24
-4 0 0.0 0.0 3
-4 0 0.0 0.0 9
-5 0 0.0 0.0 6
-3 0 0.0 0.0 18
-3 0 0.0 0.0 3
-4 0 0.0 0.0 3
-4 0 0.0 0.0 6
-3 0 0.0 0.0 12
-3 0 0.0 0.0 15
-4 0 0.0 0.0 18
-147 0 0.0 0.0 0
-2 2 0.5 1.1237771248263264 9
-4 0 0.0 0.0 6
-147 0 0.0 0.0 0
-4 0 0.0 0.0 6
-1 0 0.0 0.0 40
-1 0 0.0 0.0 50
-1 1 0.09090909090909091 0.31465798044412485 35
-1 1 0.03571428571428571 0.5138983423697507 120
-1 0 0.0 0.0 70
-2 1 0.1111111111111111 0.48089834696298783 25
-147 0 0.0 0.0 0
-3 0 0.0 0.0 10
-3 0 0.0 0.0 15
-2 1 0.16666666666666666 0.3789231816899512 10
-3 0 0.0 0.0 50
-2 1 0.16666666666666666 0.5138983423697507 10
-5 0 0.0 0.0 5
-3 0 0.0 0.0 15
-147 0 0.0 0.0 5
-4 0 0.0 0.0 10
-3 0 0.0 0.0 20
-5 0 0.0 0.0 5
-4 0 0.0 0.0 5
-2 2 0.2 0.7955563274071127 35
-2 1 0.125 0.48089834696298783 20
-2 1 0.16666666666666666 0.31465798044412485 10
-3 0 0.0 0.0 15
-3 0 0.0 0.0 10
-3 0 0.0 0.0 5
-3 0 0.0 0.0 15
-3 0 0.0 0.0 15
-147 0 0.0 0.0 0
-2 2 0.2222222222222222 0.8928215240597019 30
-5 0 0.0 0.0 10
-2 2 0.4 0.6935811621340761 10
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-2 2 0.4 0.6935811621340761 10
-2 1 0.14285714285714285 0.31465798044412485 15
-2 1 0.08333333333333333 0.31465798044412485 40
-2 1 0.16666666666666666 0.31465798044412485 10
-3 0 0.0 0.0 10
-3 0 0.0 0.0 45
-4 0 0.0 0.0 10
-4 0 0.0 0.0 10
-3 0 0.0 0.0 20
-3 0 0.0 0.0 5
-3 0 0.0 0.0 50
-2 2 0.3333333333333333 0.8928215240597019 15
-2 1 0.125 0.31465798044412485 20
-2 1 0.07142857142857142 0.3789231816899512 50
-3 0 0.0 0.0 20
-3 0 0.0 0.0 20
-3 0 0.0 0.0 40
-2 1 0.2 0.43429448190325176 5
-2 3 0.375 1.1278756440373279 30
-3 0 0.0 0.0 30
-4 0 0.0 0.0 10
-4 0 0.0 0.0 10
-4 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 10
-3 0 0.0 0.0 40
-4 0 0.0 0.0 10
-4 0 0.0 0.0 30
-4 0 0.0 0.0 35
-2 1 0.16666666666666666 0.31465798044412485 10
-2 1 0.16666666666666666 0.31465798044412485 10
-3 0 0.0 0.0 5
-3 0 0.0 0.0 10
-3 0 0.0 0.0 10
-147 0 0.0 0.0 5
-4 0 0.0 0.0 5
-2 1 0.2 0.3789231816899512 5
-4 0 0.0 0.0 5
-2 1 0.16666666666666666 0.43429448190325176 10
-2 1 0.14285714285714285 0.31465798044412485 15
-147 0 0.0 0.0 0
-3 0 0.0 0.0 25
-2 2 0.2 0.6935811621340761 35
-2 1 0.125 0.3789231816899512 20
-4 0 0.0 0.0 25
-2 2 0.2857142857142857 0.6935811621340761 20
-4 0 0.0 0.0 20
-3 0 0.0 0.0 15
-2 1 0.14285714285714285 0.31465798044412485 15
-3 0 0.0 0.0 10
-3 0 0.0 0.0 10
-5 0 0.0 0.0 5
-147 0 0.0 0.0 0
-4 0 0.0 0.0 10
-2 1 0.125 0.31465798044412485 20
-4 0 0.0 0.0 5
-3 0 0.0 0.0 15
-3 0 0.0 0.0 20
-3 0 0.0 0.0 35
-3 0 0.0 0.0 10
-2 1 0.0625 0.48089834696298783 60
-147 0 0.0 0.0 0
-4 0 0.0 0.0 5
-3 0 0.0 0.0 40
-4 0 0.0 0.0 10
-2 1 0.125 0.3789231816899512 20
-147 0 0.0 0.0 10
-2 1 0.16666666666666666 0.5138983423697507 10
-2 2 0.15384615384615385 0.8132176635932029 50
-4 0 0.0 0.0 10
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-3 0 0.0 0.0 25
-2 1 0.2 0.31465798044412485 5
-2 2 0.4 0.7489524623473767 10
-2 1 0.14285714285714285 0.31465798044412485 15
-3 0 0.0 0.0 10
-3 0 0.0 0.0 15
-147 0 0.0 0.0 0
-3 0 0.0 0.0 15
-3 0 0.0 0.0 25
-3 0 0.0 0.0 15
-3 0 0.0 0.0 5
-3 0 0.0 0.0 15
-3 0 0.0 0.0 30
-3 0 0.0 0.0 5
-2 1 0.2 0.43429448190325176 5
-3 0 0.0 0.0 10
-3 0 0.0 0.0 20
-2 2 0.25 0.7955563274071127 25
-147 0 0.0 0.0 0
-2 1 0.125 0.48089834696298783 20
-4 0 0.0 0.0 10
-2 1 0.1111111111111111 0.43429448190325176 25
-4 0 0.0 0.0 5
-3 0 0.0 0.0 20
-3 0 0.0 0.0 10
-3 0 0.0 0.0 10
-3 0 0.0 0.0 10
-2 1 0.1 0.31465798044412485 30
-2 1 0.08333333333333333 0.31465798044412485 40
-5 0 0.0 0.0 5
-4 0 0.0 0.0 10
-3 0 0.0 0.0 30
-147 0 0.0 0.0 0
-3 0 0.0 0.0 15
-2 1 0.16666666666666666 0.43429448190325176 10
-1 1 0.08333333333333333 0.40242960438184466 40
-1 0 0.0 0.0 32
-1 0 0.0 0.0 56
-1 0 0.0 0.0 32
-1 1 0.05263157894736842 0.6213349345596119 96
