"graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
-2 1 0.2 0.43429448190325176 8
-2 1 0.25 0.43429448190325176 4
-6 0 0.0 0.0 8
-2 1 0.25 0.43429448190325176 4
-4 0 0.0 0.0 8
-147 0 0.0 0.0 0
-5 0 0.0 0.0 16
-147 0 0.0 0.0 4
-11 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-5 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-7 0 0.0 0.0 12
-147 0 0.0 0.0 4
-3 0 0.0 0.0 12
-147 0 0.0 0.0 0
-5 0 0.0 0.0 8
-147 0 0.0 0.0 4
-3 0 0.0 0.0 12
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-3 0 0.0 0.0 36
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-10 0 0.0 0.0 12
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-3 0 0.0 0.0 1
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-4 0 0.0 0.0 3
-6 0 0.0 0.0 4
-6 0 0.0 0.0 3
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-4 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-11 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-147 0 0.0 0.0 2
-4 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 1
-5 0 0.0 0.0 4
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-6 0 0.0 0.0 3
-3 0 0.0 0.0 2
-147 0 0.0 0.0 1
-3 0 0.0 0.0 6
-10 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-5 0 0.0 0.0 1
-3 0 0.0 0.0 3
-6 0 0.0 0.0 5
-9 0 0.0 0.0 1
-10 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-7 0 0.0 0.0 1
-5 0 0.0 0.0 2
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-11 0 0.0 0.0 2
-3 0 0.0 0.0 1
-7 0 0.0 0.0 1
-5 0 0.0 0.0 5
-3 0 0.0 0.0 3
-5 0 0.0 0.0 3
-2 1 1.0 0.7213475204444817 1
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-7 0 0.0 0.0 1
-6 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-147 0 0.0 0.0 1
-9 0 0.0 0.0 3
-6 0 0.0 0.0 3
-6 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-2 1 0.125 0.7213475204444817 8
-3 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 3
-6 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-3 0 0.0 0.0 1
-3 0 0.0 0.0 2
-3 0 0.0 0.0 1
-7 0 0.0 0.0 2
-3 0 0.0 0.0 1
-5 0 0.0 0.0 2
-2 1 0.1 0.7213475204444817 10
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-147 0 0.0 0.0 1
-12 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-8 0 0.0 0.0 3
-147 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-147 0 0.0 0.0 1
-4 0 0.0 0.0 3
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 1
-3 0 0.0 0.0 1
-5 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-12 0 0.0 0.0 1
-6 0 0.0 0.0 1
-7 0 0.0 0.0 1
-4 0 0.0 0.0 9
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-11 0 0.0 0.0 3
-1 0 0.0 0.0 4
-1 0 0.0 0.0 12
-1 0 0.0 0.0 36
-1 0 0.0 0.0 4
-9 0 0.0 0.0 8
-147 0 0.0 0.0 0
-7 0 0.0 0.0 20
-147 0 0.0 0.0 4
-7 0 0.0 0.0 4
-6 0 0.0 0.0 4
-9 0 0.0 0.0 4
-8 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-5 0 0.0 0.0 12
-6 0 0.0 0.0 16
-8 0 0.0 0.0 12
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-9 0 0.0 0.0 4
-3 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-13 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 8
-7 0 0.0 0.0 4
-2 1 0.25 0.9102392266268373 4
-147 0 0.0 0.0 4
-6 0 0.0 0.0 20
-4 0 0.0 0.0 12
-4 0 0.0 0.0 12
-5 0 0.0 0.0 4
-147 0 0.0 0.0 4
-4 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 8
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 4
-11 0 0.0 0.0 12
-7 0 0.0 0.0 12
-8 0 0.0 0.0 12
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 32
-6 0 0.0 0.0 8
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-2 1 0.16666666666666666 0.45511961331341866 12
-7 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-2 1 0.2 0.45511961331341866 8
-6 0 0.0 0.0 8
-147 0 0.0 0.0 4
-4 0 0.0 0.0 4
-7 0 0.0 0.0 8
-4 0 0.0 0.0 4
-6 0 0.0 0.0 24
-8 0 0.0 0.0 8
-12 0 0.0 0.0 16
-3 0 0.0 0.0 40
-147 0 0.0 0.0 0
-2 1 0.14285714285714285 0.9102392266268373 16
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-14 0 0.0 0.0 4
-147 0 0.0 0.0 4
-5 0 0.0 0.0 8
-2 1 0.25 0.45511961331341866 4
-2 1 0.16666666666666666 0.45511961331341866 12
-147 0 0.0 0.0 4
-5 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-3 0 0.0 0.0 20
-147 0 0.0 0.0 0
-2 1 0.25 0.45511961331341866 4
-11 0 0.0 0.0 4
-12 0 0.0 0.0 4
-10 0 0.0 0.0 12
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-7 0 0.0 0.0 12
-147 0 0.0 0.0 0
-8 0 0.0 0.0 8
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 12
-2 1 0.25 0.45511961331341866 4
-7 0 0.0 0.0 8
-3 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 8
-5 0 0.0 0.0 16
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-13 0 0.0 0.0 8
-4 0 0.0 0.0 4
-9 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-9 0 0.0 0.0 4
-147 0 0.0 0.0 4
-6 0 0.0 0.0 4
-2 1 0.25 0.45511961331341866 4
-4 0 0.0 0.0 4
-147 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-14 0 0.0 0.0 4
-9 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-2 1 0.25 0.45511961331341866 4
-147 0 0.0 0.0 0
-13 0 0.0 0.0 12
-10 0 0.0 0.0 2
-147 0 0.0 0.0 0
-8 0 0.0 0.0 5
-147 0 0.0 0.0 1
-8 0 0.0 0.0 1
-7 0 0.0 0.0 1
-10 0 0.0 0.0 1
-9 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-6 0 0.0 0.0 3
-7 0 0.0 0.0 4
-9 0 0.0 0.0 3
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-8 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-10 0 0.0 0.0 1
-4 0 0.0 0.0 1
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-14 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-147 0 0.0 0.0 2
-8 0 0.0 0.0 1
-3 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-2 1 0.3333333333333333 0.7213475204444817 3
-7 0 0.0 0.0 2
-147 0 0.0 0.0 1
-7 0 0.0 0.0 6
-13 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-3 0 0.0 0.0 1
-3 0 0.0 0.0 3
-4 0 0.0 0.0 5
-12 0 0.0 0.0 1
-13 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-8 0 0.0 0.0 2
-4 0 0.0 0.0 1
-7 0 0.0 0.0 2
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-14 0 0.0 0.0 2
-5 0 0.0 0.0 1
-10 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-7 0 0.0 0.0 1
-3 0 0.0 0.0 1
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-15 0 0.0 0.0 1
-2 1 0.1111111111111111 0.7213475204444817 9
-147 0 0.0 0.0 0
-14 0 0.0 0.0 3
-7 0 0.0 0.0 5
-5 0 0.0 0.0 3
-5 0 0.0 0.0 3
-6 0 0.0 0.0 1
-147 0 0.0 0.0 1
-2 1 1.0 0.7213475204444817 1
-5 0 0.0 0.0 1
-8 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-147 0 0.0 0.0 1
-12 0 0.0 0.0 3
-8 0 0.0 0.0 3
-9 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 8
-7 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-3 0 0.0 0.0 3
-8 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-8 0 0.0 0.0 1
-5 0 0.0 0.0 1
-3 0 0.0 0.0 2
-5 0 0.0 0.0 1
-8 0 0.0 0.0 2
-5 0 0.0 0.0 1
-9 0 0.0 0.0 2
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-147 0 0.0 0.0 1
-15 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-11 0 0.0 0.0 3
-147 0 0.0 0.0 1
-8 0 0.0 0.0 3
-147 0 0.0 0.0 0
-9 0 0.0 0.0 2
-147 0 0.0 0.0 1
-4 0 0.0 0.0 3
-3 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-10 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-10 0 0.0 0.0 1
-8 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-1 0 0.0 0.0 20
-1 0 0.0 0.0 15
-1 0 0.0 0.0 15
-1 0 0.0 0.0 15
-1 0 0.0 0.0 10
-2 1 0.16666666666666666 0.9102392266268373 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-7 0 0.0 0.0 5
-4 0 0.0 0.0 5
-2 1 0.2 0.9102392266268373 5
-4 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-8 0 0.0 0.0 5
-5 0 0.0 0.0 15
-147 0 0.0 0.0 0
-8 0 0.0 0.0 5
-147 0 0.0 0.0 0
-6 0 0.0 0.0 5
-5 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-2 1 0.2 0.9102392266268373 5
-9 0 0.0 0.0 5
-147 0 0.0 0.0 0
-4 0 0.0 0.0 5
-8 0 0.0 0.0 5
-147 0 0.0 0.0 0
-6 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 5
-147 0 0.0 0.0 10
-5 0 0.0 0.0 5
-9 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-8 0 0.0 0.0 15
-4 0 0.0 0.0 10
-147 0 0.0 0.0 5
-4 0 0.0 0.0 30
-5 0 0.0 0.0 20
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-7 0 0.0 0.0 5
-5 0 0.0 0.0 15
-7 0 0.0 0.0 25
-4 0 0.0 0.0 5
-5 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-9 0 0.0 0.0 5
-4 0 0.0 0.0 10
-7 0 0.0 0.0 20
-147 0 0.0 0.0 0
-6 0 0.0 0.0 10
-6 0 0.0 0.0 5
-2 1 0.2 0.9102392266268373 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-4 0 0.0 0.0 5
-7 0 0.0 0.0 5
-8 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-7 0 0.0 0.0 5
-6 0 0.0 0.0 45
-147 0 0.0 0.0 0
-6 0 0.0 0.0 15
-6 0 0.0 0.0 25
-4 0 0.0 0.0 15
-6 0 0.0 0.0 15
-5 0 0.0 0.0 5
-147 0 0.0 0.0 5
-8 0 0.0 0.0 5
-8 0 0.0 0.0 5
-7 0 0.0 0.0 5
-147 0 0.0 0.0 0
-3 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-147 0 0.0 0.0 5
-4 0 0.0 0.0 15
-3 0 0.0 0.0 15
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 40
-2 1 0.16666666666666666 0.9102392266268373 10
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-7 0 0.0 0.0 15
-7 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-6 0 0.0 0.0 5
-6 0 0.0 0.0 10
-6 0 0.0 0.0 5
-2 1 0.16666666666666666 0.7213475204444817 10
-6 0 0.0 0.0 5
-2 1 0.16666666666666666 0.9102392266268373 10
-5 0 0.0 0.0 50
-147 0 0.0 0.0 0
-8 0 0.0 0.0 20
-147 0 0.0 0.0 5
-7 0 0.0 0.0 5
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-2 1 0.16666666666666666 0.7213475204444817 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-7 0 0.0 0.0 5
-3 0 0.0 0.0 15
-147 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-4 0 0.0 0.0 15
-7 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-147 0 0.0 0.0 5
-2 1 0.2 1.4426950408889634 5
-147 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 5
-2 1 0.2 0.7213475204444817 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-7 0 0.0 0.0 5
-1 0 0.0 0.0 4
-1 0 0.0 0.0 8
-1 0 0.0 0.0 8
-3 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-8 0 0.0 0.0 4
-5 0 0.0 0.0 4
-3 0 0.0 0.0 4
-3 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-7 0 0.0 0.0 4
-4 0 0.0 0.0 12
-147 0 0.0 0.0 0
-2 1 0.16666666666666666 0.6213349345596119 12
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-8 0 0.0 0.0 4
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-7 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-147 0 0.0 0.0 8
-6 0 0.0 0.0 4
-8 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-7 0 0.0 0.0 12
-5 0 0.0 0.0 8
-147 0 0.0 0.0 4
-5 0 0.0 0.0 24
-6 0 0.0 0.0 16
-147 0 0.0 0.0 0
-6 0 0.0 0.0 8
-6 0 0.0 0.0 4
-4 0 0.0 0.0 12
-6 0 0.0 0.0 20
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 8
-8 0 0.0 0.0 4
-3 0 0.0 0.0 8
-6 0 0.0 0.0 16
-147 0 0.0 0.0 0
-7 0 0.0 0.0 8
-6 0 0.0 0.0 4
-3 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-7 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-8 0 0.0 0.0 4
-5 0 0.0 0.0 36
-147 0 0.0 0.0 0
-7 0 0.0 0.0 12
-7 0 0.0 0.0 20
-5 0 0.0 0.0 12
-5 0 0.0 0.0 12
-6 0 0.0 0.0 4
-147 0 0.0 0.0 4
-7 0 0.0 0.0 4
-7 0 0.0 0.0 4
-8 0 0.0 0.0 4
-147 0 0.0 0.0 0
-2 1 0.2 1.4426950408889634 8
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 4
-5 0 0.0 0.0 12
-2 1 0.16666666666666666 1.4426950408889634 12
-2 1 0.16666666666666666 0.6213349345596119 12
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 32
-3 0 0.0 0.0 8
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 12
-8 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-6 0 0.0 0.0 8
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-3 0 0.0 0.0 8
-5 0 0.0 0.0 40
-147 0 0.0 0.0 0
-7 0 0.0 0.0 16
-147 0 0.0 0.0 4
-8 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-4 0 0.0 0.0 12
-147 0 0.0 0.0 4
-2 1 0.16666666666666666 0.6213349345596119 12
-147 0 0.0 0.0 0
-2 1 0.2 0.6213349345596119 8
-147 0 0.0 0.0 4
-3 0 0.0 0.0 12
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 4
-3 0 0.0 0.0 4
-147 0 0.0 0.0 8
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-1 0 0.0 0.0 3
-1 0 0.0 0.0 6
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-8 0 0.0 0.0 3
-5 0 0.0 0.0 3
-3 0 0.0 0.0 3
-5 0 0.0 0.0 3
-147 0 0.0 0.0 3
-147 0 0.0 0.0 0
-9 0 0.0 0.0 3
-6 0 0.0 0.0 9
-2 1 0.2 0.6213349345596119 9
-147 0 0.0 0.0 0
-9 0 0.0 0.0 3
-147 0 0.0 0.0 0
-7 0 0.0 0.0 3
-6 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-10 0 0.0 0.0 3
-147 0 0.0 0.0 0
-5 0 0.0 0.0 3
-9 0 0.0 0.0 3
-147 0 0.0 0.0 0
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-7 0 0.0 0.0 3
-147 0 0.0 0.0 6
-6 0 0.0 0.0 3
-10 0 0.0 0.0 3
-147 0 0.0 0.0 3
-147 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-147 0 0.0 0.0 3
-9 0 0.0 0.0 9
-5 0 0.0 0.0 6
-147 0 0.0 0.0 3
-5 0 0.0 0.0 18
-4 0 0.0 0.0 12
-147 0 0.0 0.0 0
-6 0 0.0 0.0 6
-8 0 0.0 0.0 3
-6 0 0.0 0.0 9
