source target "graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
2090742 30 -2 1 0.3333333333333333 0.3789231816899512 4
2090742 32 -100 0 0.0 0.0 2
2090742 34 -4 0 0.0 0.0 2
2090742 35 -3 0 0.0 0.0 2
2090742 36 -5 0 0.0 0.0 2
2090742 39 -100 0 0.0 0.0 2
2090742 40 -3 0 0.0 0.0 4
2090742 45 -3 0 0.0 0.0 6
2090742 46 -4 0 0.0 0.0 4
2090742 48 -100 0 0.0 0.0 2
2090742 50 -4 0 0.0 0.0 2
2090742 51 -3 0 0.0 0.0 8
2090742 55 -4 0 0.0 0.0 2
2090742 58 -2 1 0.1111111111111111 0.3789231816899512 16
2090742 67 -4 0 0.0 0.0 2
2090742 71 -100 0 0.0 0.0 2
2090742 72 -2 2 0.5 0.8928215240597019 8
2090742 77 -4 0 0.0 0.0 2
2090742 79 -4 0 0.0 0.0 2
2090742 83 -100 0 0.0 0.0 2
2090742 85 -100 0 0.0 0.0 0
2090742 86 -5 0 0.0 0.0 4
2090742 87 -4 0 0.0 0.0 4
2090742 91 -3 0 0.0 0.0 22
2090742 92 -2 2 0.2857142857142857 0.8928215240597019 14
2090742 101 -3 0 0.0 0.0 4
2090742 106 -3 0 0.0 0.0 4
2090742 117 -100 0 0.0 0.0 0
2090742 120 -100 0 0.0 0.0 2
2090742 121 -4 0 0.0 0.0 4
2090742 131 -100 0 0.0 0.0 0
2090742 136 -3 0 0.0 0.0 18
2090742 137 -2 1 0.25 0.3789231816899512 6
2090742 143 -5 0 0.0 0.0 2
2090742 149 -4 0 0.0 0.0 4
2090742 153 -7 0 0.0 0.0 2
2090742 157 -3 0 0.0 0.0 2
2090742 188 -4 0 0.0 0.0 8
2090742 192 -4 0 0.0 0.0 6
2090742 194 -100 0 0.0 0.0 2
2090742 198 -2 1 0.5 0.3789231816899512 2
2090742 199 -4 0 0.0 0.0 2
2090742 200 -3 0 0.0 0.0 6
2090742 1384652 -3 0 0.0 0.0 8
2090742 204 -3 0 0.0 0.0 2
2090742 206 -100 0 0.0 0.0 0
2090742 216 -2 1 0.3333333333333333 0.3789231816899512 4
2090742 219 -6 0 0.0 0.0 4
2090742 224 -100 0 0.0 0.0 0
2090742 225 -3 0 0.0 0.0 2
2090742 227 -100 0 0.0 0.0 0
2090742 230 -100 0 0.0 0.0 0
2090742 233 -100 0 0.0 0.0 0
2090742 234 -100 0 0.0 0.0 0
2090742 245 -100 0 0.0 0.0 0
2090742 328 -5 0 0.0 0.0 2
2090742 266 -4 0 0.0 0.0 2
2090742 267 -100 0 0.0 0.0 0
2090742 2089740 -3 0 0.0 0.0 8
2090742 332 -2 1 0.3333333333333333 0.3789231816899512 4
2090742 271 -4 0 0.0 0.0 2
2090742 275 -4 0 0.0 0.0 4
2090742 340 -3 0 0.0 0.0 8
2090742 341 -5 0 0.0 0.0 2
2090742 342 -4 0 0.0 0.0 2
2090742 280 -4 0 0.0 0.0 2
2090742 350 -3 0 0.0 0.0 6
2090742 287 -2 1 0.5 0.5138983423697507 2
2090742 357 -100 0 0.0 0.0 4
2090742 358 -2 1 0.1111111111111111 0.3789231816899512 16
2090742 296 -100 0 0.0 0.0 0
2090742 363 -5 0 0.0 0.0 2
2090742 364 -3 0 0.0 0.0 2
2090742 303 -4 0 0.0 0.0 6
2090742 304 -3 0 0.0 0.0 8
2090742 305 -3 0 0.0 0.0 2
2090742 307 -2 1 0.1 0.5138983423697507 18
2090742 308 -3 0 0.0 0.0 6
2090742 312 -5 0 0.0 0.0 2
2090742 313 -100 0 0.0 0.0 2
2090742 316 -4 0 0.0 0.0 2
2090742 318 -100 0 0.0 0.0 0
227 5 -100 0 0.0 0.0 0
227 17 -100 0 0.0 0.0 0
227 25 -100 0 0.0 0.0 0
227 26 -100 0 0.0 0.0 0
227 27 -100 0 0.0 0.0 0
227 30 -100 0 0.0 0.0 0
227 32 -100 0 0.0 0.0 0
227 34 -100 0 0.0 0.0 0
227 35 -100 0 0.0 0.0 0
227 36 -100 0 0.0 0.0 0
227 39 -100 0 0.0 0.0 0
227 40 -100 0 0.0 0.0 0
227 45 -100 0 0.0 0.0 0
227 46 -100 0 0.0 0.0 0
227 48 -100 0 0.0 0.0 0
227 50 -100 0 0.0 0.0 0
227 51 -100 0 0.0 0.0 0
227 55 -100 0 0.0 0.0 0
227 58 -100 0 0.0 0.0 0
227 67 -100 0 0.0 0.0 0
227 71 -100 0 0.0 0.0 0
227 72 -100 0 0.0 0.0 0
227 77 -100 0 0.0 0.0 0
227 79 -100 0 0.0 0.0 0
227 83 -100 0 0.0 0.0 0
227 85 -100 0 0.0 0.0 0
227 86 -100 0 0.0 0.0 0
227 87 -100 0 0.0 0.0 0
227 91 -100 0 0.0 0.0 0
227 92 -100 0 0.0 0.0 0
227 101 -100 0 0.0 0.0 0
227 106 -100 0 0.0 0.0 0
227 117 -100 0 0.0 0.0 0
227 120 -100 0 0.0 0.0 0
227 121 -100 0 0.0 0.0 0
227 131 -100 0 0.0 0.0 0
227 136 -100 0 0.0 0.0 0
227 137 -100 0 0.0 0.0 0
227 143 -100 0 0.0 0.0 0
227 149 -100 0 0.0 0.0 0
227 153 -100 0 0.0 0.0 0
227 157 -100 0 0.0 0.0 0
227 188 -100 0 0.0 0.0 0
227 192 -100 0 0.0 0.0 0
227 194 -100 0 0.0 0.0 0
227 198 -100 0 0.0 0.0 0
227 199 -100 0 0.0 0.0 0
227 200 -100 0 0.0 0.0 0
227 1384652 -100 0 0.0 0.0 0
227 204 -100 0 0.0 0.0 0
227 206 -100 0 0.0 0.0 0
227 216 -100 0 0.0 0.0 0
227 219 -100 0 0.0 0.0 0
227 224 -100 0 0.0 0.0 0
227 225 -100 0 0.0 0.0 0
227 266 -100 0 0.0 0.0 0
227 267 -100 0 0.0 0.0 0
227 2089740 -100 0 0.0 0.0 0
227 271 -100 0 0.0 0.0 0
227 275 -100 0 0.0 0.0 0
227 280 -100 0 0.0 0.0 0
227 287 -100 0 0.0 0.0 0
227 296 -100 0 0.0 0.0 0
227 303 -100 0 0.0 0.0 0
227 304 -100 0 0.0 0.0 0
227 305 -100 0 0.0 0.0 0
227 307 -100 0 0.0 0.0 0
227 308 -100 0 0.0 0.0 0
227 312 -100 0 0.0 0.0 0
227 313 -100 0 0.0 0.0 0
227 316 -100 0 0.0 0.0 0
227 318 -100 0 0.0 0.0 0
227 328 -100 0 0.0 0.0 0
227 332 -100 0 0.0 0.0 0
227 340 -100 0 0.0 0.0 0
227 341 -100 0 0.0 0.0 0
227 342 -100 0 0.0 0.0 0
227 350 -100 0 0.0 0.0 0
227 357 -100 0 0.0 0.0 0
227 230 -100 0 0.0 0.0 0
227 358 -100 0 0.0 0.0 0
227 233 -100 0 0.0 0.0 0
227 234 -100 0 0.0 0.0 0
227 363 -100 0 0.0 0.0 0
227 364 -100 0 0.0 0.0 0
227 245 -100 0 0.0 0.0 0
51 200 -1 0 0.0 0.0 12
51 192 -1 0 0.0 0.0 12
51 67 -1 0 0.0 0.0 4
51 5 -3 0 0.0 0.0 4
51 17 -4 0 0.0 0.0 12
51 25 -2 1 0.16666666666666666 0.6213349345596119 12
51 26 -3 0 0.0 0.0 16
51 27 -4 0 0.0 0.0 4
51 30 -3 0 0.0 0.0 8
51 32 -100 0 0.0 0.0 4
51 34 -4 0 0.0 0.0 4
51 35 -4 0 0.0 0.0 4
51 36 -5 0 0.0 0.0 4
51 39 -100 0 0.0 0.0 4
51 40 -3 0 0.0 0.0 8
51 45 -3 0 0.0 0.0 12
51 46 -4 0 0.0 0.0 8
51 48 -100 0 0.0 0.0 4
51 50 -5 0 0.0 0.0 4
51 266 -4 0 0.0 0.0 4
51 267 -100 0 0.0 0.0 0
51 2089740 -3 0 0.0 0.0 16
51 271 -4 0 0.0 0.0 4
51 275 -4 0 0.0 0.0 8
51 280 -5 0 0.0 0.0 4
51 287 -3 0 0.0 0.0 4
51 296 -100 0 0.0 0.0 0
51 303 -4 0 0.0 0.0 12
51 304 -3 0 0.0 0.0 16
51 305 -3 0 0.0 0.0 4
51 307 -3 0 0.0 0.0 36
51 308 -4 0 0.0 0.0 12
51 55 -5 0 0.0 0.0 4
51 312 -5 0 0.0 0.0 4
51 313 -100 0 0.0 0.0 4
51 58 -2 1 0.09090909090909091 0.9102392266268373 32
51 316 -4 0 0.0 0.0 4
51 318 -100 0 0.0 0.0 0
51 71 -100 0 0.0 0.0 4
51 72 -3 0 0.0 0.0 16
51 328 -2 1 0.25 0.9102392266268373 4
51 332 -3 0 0.0 0.0 8
51 77 -5 0 0.0 0.0 4
51 79 -4 0 0.0 0.0 4
51 83 -100 0 0.0 0.0 4
51 340 -2 1 0.14285714285714285 0.9102392266268373 16
51 85 -100 0 0.0 0.0 0
51 86 -5 0 0.0 0.0 8
51 87 -4 0 0.0 0.0 8
51 341 -5 0 0.0 0.0 4
51 342 -4 0 0.0 0.0 4
51 91 -3 0 0.0 0.0 44
51 92 -2 1 0.1 0.6213349345596119 28
51 350 -4 0 0.0 0.0 12
51 101 -4 0 0.0 0.0 8
51 357 -100 0 0.0 0.0 8
51 358 -3 0 0.0 0.0 32
51 106 -3 0 0.0 0.0 8
51 363 -5 0 0.0 0.0 4
51 364 -4 0 0.0 0.0 4
51 117 -100 0 0.0 0.0 0
51 120 -100 0 0.0 0.0 4
51 121 -4 0 0.0 0.0 8
51 131 -100 0 0.0 0.0 0
51 136 -4 0 0.0 0.0 36
51 137 -3 0 0.0 0.0 12
51 143 -5 0 0.0 0.0 4
51 149 -2 1 0.2 0.9102392266268373 8
51 153 -7 0 0.0 0.0 4
51 157 -4 0 0.0 0.0 4
51 188 -3 0 0.0 0.0 16
51 194 -100 0 0.0 0.0 4
51 198 -3 0 0.0 0.0 4
51 199 -5 0 0.0 0.0 4
51 1384652 -3 0 0.0 0.0 16
51 204 -3 0 0.0 0.0 4
51 206 -100 0 0.0 0.0 0
51 216 -3 0 0.0 0.0 8
51 219 -6 0 0.0 0.0 8
51 224 -100 0 0.0 0.0 0
51 225 -4 0 0.0 0.0 4
51 230 -100 0 0.0 0.0 0
51 233 -100 0 0.0 0.0 0
51 234 -100 0 0.0 0.0 0
51 245 -100 0 0.0 0.0 0
192 149 -1 0 0.0 0.0 6
192 328 -1 0 0.0 0.0 3
192 5 -4 0 0.0 0.0 3
192 17 -5 0 0.0 0.0 9
192 25 -3 0 0.0 0.0 9
192 26 -4 0 0.0 0.0 12
192 27 -5 0 0.0 0.0 3
192 30 -4 0 0.0 0.0 6
192 32 -100 0 0.0 0.0 3
192 34 -5 0 0.0 0.0 3
192 35 -5 0 0.0 0.0 3
192 36 -6 0 0.0 0.0 3
192 39 -100 0 0.0 0.0 3
192 40 -4 0 0.0 0.0 6
192 45 -4 0 0.0 0.0 9
192 46 -5 0 0.0 0.0 6
192 48 -100 0 0.0 0.0 3
192 50 -6 0 0.0 0.0 3
192 55 -6 0 0.0 0.0 3
192 58 -3 0 0.0 0.0 24
192 67 -2 1 0.3333333333333333 0.7213475204444817 3
192 71 -100 0 0.0 0.0 3
192 72 -4 0 0.0 0.0 12
192 77 -6 0 0.0 0.0 3
192 79 -5 0 0.0 0.0 3
192 83 -100 0 0.0 0.0 3
192 85 -100 0 0.0 0.0 0
192 86 -6 0 0.0 0.0 6
192 87 -5 0 0.0 0.0 6
192 91 -4 0 0.0 0.0 33
192 92 -3 0 0.0 0.0 21
192 101 -5 0 0.0 0.0 6
192 106 -2 1 0.25 1.4426950408889634 6
192 117 -100 0 0.0 0.0 0
192 120 -100 0 0.0 0.0 3
192 121 -5 0 0.0 0.0 6
192 131 -100 0 0.0 0.0 0
192 136 -5 0 0.0 0.0 27
192 137 -4 0 0.0 0.0 9
192 143 -6 0 0.0 0.0 3
192 153 -8 0 0.0 0.0 3
192 157 -4 0 0.0 0.0 3
192 188 -4 0 0.0 0.0 12
192 266 -5 0 0.0 0.0 3
192 267 -100 0 0.0 0.0 0
192 2089740 -4 0 0.0 0.0 12
192 271 -5 0 0.0 0.0 3
192 275 -5 0 0.0 0.0 6
192 280 -6 0 0.0 0.0 3
192 287 -4 0 0.0 0.0 3
192 296 -100 0 0.0 0.0 0
192 303 -5 0 0.0 0.0 9
192 304 -4 0 0.0 0.0 12
192 305 -4 0 0.0 0.0 3
192 307 -3 0 0.0 0.0 27
192 308 -5 0 0.0 0.0 9
192 312 -6 0 0.0 0.0 3
192 313 -100 0 0.0 0.0 3
192 316 -5 0 0.0 0.0 3
192 318 -100 0 0.0 0.0 0
192 194 -100 0 0.0 0.0 3
192 198 -4 0 0.0 0.0 3
192 199 -6 0 0.0 0.0 3
192 200 -2 1 0.2 0.7213475204444817 9
192 1384652 -4 0 0.0 0.0 12
192 204 -4 0 0.0 0.0 3
192 206 -100 0 0.0 0.0 0
192 332 -4 0 0.0 0.0 6
192 340 -3 0 0.0 0.0 12
192 341 -6 0 0.0 0.0 3
192 342 -5 0 0.0 0.0 3
192 216 -4 0 0.0 0.0 6
192 219 -7 0 0.0 0.0 6
192 350 -4 0 0.0 0.0 9
192 224 -100 0 0.0 0.0 0
192 225 -4 0 0.0 0.0 3
192 357 -100 0 0.0 0.0 6
192 230 -100 0 0.0 0.0 0
192 358 -4 0 0.0 0.0 24
192 233 -100 0 0.0 0.0 0
192 234 -100 0 0.0 0.0 0
192 363 -6 0 0.0 0.0 3
192 364 -5 0 0.0 0.0 3
192 245 -100 0 0.0 0.0 0
5 266 -4 0 0.0 0.0 1
5 267 -100 0 0.0 0.0 0
5 2089740 -3 0 0.0 0.0 4
5 271 -5 0 0.0 0.0 1
5 17 -4 0 0.0 0.0 3
5 275 -4 0 0.0 0.0 2
5 280 -4 0 0.0 0.0 1
5 25 -3 0 0.0 0.0 3
5 26 -2 1 0.25 0.3789231816899512 4
5 27 -4 0 0.0 0.0 1
5 30 -2 1 0.5 0.3789231816899512 2
5 287 -3 0 0.0 0.0 1
5 32 -100 0 0.0 0.0 1
5 34 -4 0 0.0 0.0 1
5 35 -3 0 0.0 0.0 1
5 36 -5 0 0.0 0.0 1
5 39 -100 0 0.0 0.0 1
5 40 -3 0 0.0 0.0 2
5 296 -100 0 0.0 0.0 0
5 45 -3 0 0.0 0.0 3
5 46 -4 0 0.0 0.0 2
5 303 -4 0 0.0 0.0 3
5 48 -100 0 0.0 0.0 1
5 304 -4 0 0.0 0.0 4
5 50 -4 0 0.0 0.0 1
5 305 -3 0 0.0 0.0 1
5 307 -3 0 0.0 0.0 9
5 308 -3 0 0.0 0.0 3
5 55 -4 0 0.0 0.0 1
5 312 -5 0 0.0 0.0 1
5 313 -100 0 0.0 0.0 1
5 58 -2 1 0.125 0.3789231816899512 8
5 316 -4 0 0.0 0.0 1
5 318 -100 0 0.0 0.0 0
5 67 -4 0 0.0 0.0 1
5 71 -100 0 0.0 0.0 1
5 72 -2 1 0.25 0.3789231816899512 4
5 328 -5 0 0.0 0.0 1
5 332 -2 1 0.5 0.3789231816899512 2
5 77 -4 0 0.0 0.0 1
5 79 -4 0 0.0 0.0 1
5 83 -100 0 0.0 0.0 1
5 340 -3 0 0.0 0.0 4
5 85 -100 0 0.0 0.0 0
5 86 -5 0 0.0 0.0 2
5 87 -4 0 0.0 0.0 2
5 341 -5 0 0.0 0.0 1
5 342 -4 0 0.0 0.0 1
5 91 -3 0 0.0 0.0 11
5 92 -2 1 0.14285714285714285 0.3789231816899512 7
5 350 -3 0 0.0 0.0 3
5 101 -3 0 0.0 0.0 2
5 357 -100 0 0.0 0.0 2
5 358 -2 1 0.125 0.3789231816899512 8
5 106 -4 0 0.0 0.0 2
5 363 -5 0 0.0 0.0 1
5 364 -3 0 0.0 0.0 1
5 117 -100 0 0.0 0.0 0
5 120 -100 0 0.0 0.0 1
5 121 -4 0 0.0 0.0 2
5 131 -100 0 0.0 0.0 0
5 136 -3 0 0.0 0.0 9
5 137 -2 1 0.3333333333333333 0.3789231816899512 3
5 143 -5 0 0.0 0.0 1
5 149 -5 0 0.0 0.0 2
5 153 -7 0 0.0 0.0 1
5 157 -4 0 0.0 0.0 1
5 188 -4 0 0.0 0.0 4
5 194 -100 0 0.0 0.0 1
5 198 -2 1 1.0 0.3789231816899512 1
