source target "graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
233 267 -3 0 0.0 0.0 8
233 2089740 -4 0 0.0 0.0 14
233 269 -4 0 0.0 0.0 9
233 332 -4 0 0.0 0.0 4
233 271 -4 0 0.0 0.0 3
233 275 -4 0 0.0 0.0 4
233 340 -3 0 0.0 0.0 7
233 341 -4 0 0.0 0.0 2
233 342 -3 0 0.0 0.0 2
233 280 -4 0 0.0 0.0 3
233 350 -3 0 0.0 0.0 5
233 287 -4 0 0.0 0.0 2
233 357 -5 0 0.0 0.0 2
233 358 -4 0 0.0 0.0 9
233 296 -5 0 0.0 0.0 1
233 234 -4 0 0.0 0.0 6
233 363 -4 0 0.0 0.0 1
233 364 -5 0 0.0 0.0 1
233 303 -3 0 0.0 0.0 5
233 304 -4 0 0.0 0.0 5
233 305 -4 0 0.0 0.0 2
233 307 -3 0 0.0 0.0 13
233 308 -3 0 0.0 0.0 4
233 245 -100 0 0.0 0.0 0
233 2090742 -4 0 0.0 0.0 3
233 312 -3 0 0.0 0.0 3
233 313 -5 0 0.0 0.0 3
233 316 -3 0 0.0 0.0 2
233 318 -5 0 0.0 0.0 1
245 5 -100 0 0.0 0.0 0
245 17 -100 0 0.0 0.0 0
245 25 -100 0 0.0 0.0 0
245 26 -100 0 0.0 0.0 0
245 27 -100 0 0.0 0.0 0
245 30 -100 0 0.0 0.0 0
245 32 -100 0 0.0 0.0 0
245 34 -100 0 0.0 0.0 0
245 35 -100 0 0.0 0.0 0
245 36 -100 0 0.0 0.0 0
245 39 -100 0 0.0 0.0 0
245 40 -100 0 0.0 0.0 0
245 45 -100 0 0.0 0.0 0
245 46 -100 0 0.0 0.0 0
245 48 -100 0 0.0 0.0 0
245 50 -100 0 0.0 0.0 0
245 51 -100 0 0.0 0.0 0
245 55 -100 0 0.0 0.0 0
245 58 -100 0 0.0 0.0 0
245 67 -100 0 0.0 0.0 0
245 71 -100 0 0.0 0.0 0
245 72 -100 0 0.0 0.0 0
245 77 -100 0 0.0 0.0 0
245 79 -100 0 0.0 0.0 0
245 83 -100 0 0.0 0.0 0
245 85 -100 0 0.0 0.0 0
245 86 -100 0 0.0 0.0 0
245 87 -100 0 0.0 0.0 0
245 91 -100 0 0.0 0.0 0
245 92 -100 0 0.0 0.0 0
245 101 -100 0 0.0 0.0 0
245 106 -100 0 0.0 0.0 0
245 116 -100 0 0.0 0.0 0
245 117 -100 0 0.0 0.0 0
245 120 -100 0 0.0 0.0 0
245 121 -100 0 0.0 0.0 0
245 122 -100 0 0.0 0.0 0
245 131 -100 0 0.0 0.0 0
245 136 -100 0 0.0 0.0 0
245 137 -100 0 0.0 0.0 0
245 143 -100 0 0.0 0.0 0
245 149 -100 0 0.0 0.0 0
245 153 -100 0 0.0 0.0 0
245 157 -100 0 0.0 0.0 0
245 188 -100 0 0.0 0.0 0
245 192 -100 0 0.0 0.0 0
245 194 -100 0 0.0 0.0 0
245 198 -100 0 0.0 0.0 0
245 199 -100 0 0.0 0.0 0
245 200 -100 0 0.0 0.0 0
245 1384652 -100 0 0.0 0.0 0
245 204 -100 0 0.0 0.0 0
245 206 -100 0 0.0 0.0 0
245 216 -100 0 0.0 0.0 0
245 219 -100 0 0.0 0.0 0
245 224 -100 0 0.0 0.0 0
245 225 -100 0 0.0 0.0 0
245 227 -100 0 0.0 0.0 0
245 230 -100 0 0.0 0.0 0
245 234 -100 0 0.0 0.0 0
245 328 -100 0 0.0 0.0 0
245 266 -100 0 0.0 0.0 0
245 267 -100 0 0.0 0.0 0
245 2089740 -100 0 0.0 0.0 0
245 269 -100 0 0.0 0.0 0
245 332 -100 0 0.0 0.0 0
245 271 -100 0 0.0 0.0 0
245 275 -100 0 0.0 0.0 0
245 340 -100 0 0.0 0.0 0
245 341 -100 0 0.0 0.0 0
245 342 -100 0 0.0 0.0 0
245 280 -100 0 0.0 0.0 0
245 350 -100 0 0.0 0.0 0
245 287 -100 0 0.0 0.0 0
245 357 -100 0 0.0 0.0 0
245 358 -100 0 0.0 0.0 0
245 296 -100 0 0.0 0.0 0
245 363 -100 0 0.0 0.0 0
245 364 -100 0 0.0 0.0 0
245 303 -100 0 0.0 0.0 0
245 304 -100 0 0.0 0.0 0
245 305 -100 0 0.0 0.0 0
245 307 -100 0 0.0 0.0 0
245 308 -100 0 0.0 0.0 0
245 2090742 -100 0 0.0 0.0 0
245 312 -100 0 0.0 0.0 0
245 313 -100 0 0.0 0.0 0
245 316 -100 0 0.0 0.0 0
245 318 -100 0 0.0 0.0 0
91 227 -1 0 0.0 0.0 58
91 40 -1 3 0.08823529411764706 1.4448290761637477 232
91 267 -1 2 0.05714285714285714 1.424137568996588 232
91 120 -1 2 0.06451612903225806 1.9565933832587141 116
91 206 -1 2 0.06666666666666667 1.1352332769293625 87
91 35 -1 2 0.0625 1.424137568996588 145
91 200 -1 2 0.058823529411764705 0.930930733793997 203
91 312 -1 2 0.06666666666666667 1.2426698691192237 87
91 83 -1 3 0.09090909090909091 2.112485094034307 203
91 17 -1 1 0.030303030303030304 0.43429448190325176 145
91 307 -1 2 0.05 1.1352332769293625 377
91 26 -1 4 0.125 2.0695444723434053 203
91 1384652 -1 1 0.02857142857142857 0.3898712452512801 203
91 199 -1 1 0.03125 0.43429448190325176 116
91 308 -1 0 0.0 0.0 116
91 116 -1 5 0.11904761904761904 3.9051999358694096 522
91 340 -1 3 0.09090909090909091 2.437491730221702 203
91 350 -1 3 0.0967741935483871 1.3380640695242825 145
91 5 -1 1 0.03333333333333333 0.3459762562611936 58
91 198 -1 1 0.03225806451612903 0.3459762562611936 87
91 342 -1 0 0.0 0.0 58
91 121 -1 1 0.03225806451612903 0.48089834696298783 87
91 266 -1 1 0.03333333333333333 0.7213475204444817 58
91 316 -1 1 0.03333333333333333 0.5138983423697507 58
91 58 -1 3 0.08108108108108109 1.3407729455939321 319
91 303 -1 1 0.030303030303030304 0.9102392266268373 145
91 27 -1 0 0.0 0.0 58
91 136 -1 3 0.08333333333333333 1.9640173895637054 290
91 87 -1 2 0.0625 1.256215482888031 145
91 25 -2 2 0.05555555555555555 0.870769592214268 261
91 30 -2 4 0.12903225806451613 2.3118448993508944 174
91 32 -3 0 0.0 0.0 58
91 34 -3 0 0.0 0.0 87
91 36 -2 1 0.03225806451612903 0.6213349345596119 87
91 39 -2 1 0.03225806451612903 0.5138983423697507 87
91 45 -3 0 0.0 0.0 116
91 46 -2 1 0.03125 0.7213475204444817 116
91 48 -3 0 0.0 0.0 58
91 50 -2 1 0.03333333333333333 0.43429448190325176 58
91 51 -2 1 0.03125 0.5138983423697507 116
91 55 -2 1 0.034482758620689655 0.43429448190325176 29
91 67 -2 1 0.03333333333333333 0.5138983423697507 58
91 71 -2 2 0.06451612903225806 0.9947966893327386 116
91 72 -2 3 0.08823529411764706 1.4843561681299215 232
91 77 -2 1 0.034482758620689655 0.43429448190325176 29
91 79 -2 1 0.03125 1.4426950408889634 116
91 85 -2 1 0.034482758620689655 0.3459762562611936 29
91 86 -2 1 0.03333333333333333 0.6213349345596119 58
91 131 -2 1 0.03225806451612903 0.5138983423697507 87
91 137 -2 3 0.09375 1.294169080534196 174
91 2089740 -2 6 0.16216216216216217 3.0674877966155085 406
91 269 -2 3 0.08571428571428572 1.15287989293672 261
91 143 -3 0 0.0 0.0 58
91 271 -2 1 0.03225806451612903 0.48089834696298783 87
91 275 -2 2 0.06451612903225806 1.2352458628142324 116
91 149 -2 1 0.030303030303030304 0.6213349345596119 145
91 280 -2 1 0.03225806451612903 0.48089834696298783 87
91 153 -2 1 0.03333333333333333 0.43429448190325176 58
91 157 -2 2 0.06666666666666667 1.011206179810892 87
91 287 -2 1 0.03333333333333333 0.5138983423697507 58
91 296 -3 0 0.0 0.0 29
91 304 -2 3 0.0967741935483871 1.4176679299907815 145
91 305 -2 1 0.03333333333333333 0.4170323914242463 58
91 313 -3 0 0.0 0.0 87
91 188 -2 3 0.08823529411764706 1.5086950317024894 232
91 318 -3 0 0.0 0.0 29
91 192 -2 1 0.029411764705882353 0.48089834696298783 174
91 194 -2 1 0.030303030303030304 0.5138983423697507 145
91 328 -3 0 0.0 0.0 116
91 204 -2 1 0.03125 0.4170323914242463 116
91 332 -2 1 0.03125 0.3459762562611936 116
91 341 -2 1 0.03333333333333333 0.6213349345596119 58
91 216 -2 1 0.03225806451612903 0.3459762562611936 87
91 219 -3 0 0.0 0.0 87
91 92 -2 5 0.1388888888888889 2.4121402669845535 348
91 224 -4 0 0.0 0.0 29
91 225 -2 1 0.03225806451612903 0.3898712452512801 87
91 101 -2 1 0.03225806451612903 0.5138983423697507 87
91 230 -2 3 0.08333333333333333 2.4539012206998554 290
91 357 -3 0 0.0 0.0 58
91 358 -2 3 0.08571428571428572 1.2167458484754616 261
91 106 -2 3 0.09375 1.5251045221806425 174
91 234 -2 3 0.09375 1.7325537002553735 174
91 363 -2 1 0.034482758620689655 0.9102392266268373 29
91 364 -3 0 0.0 0.0 29
91 117 -2 3 0.075 1.5282511571200081 406
91 2090742 -2 1 0.03225806451612903 0.3459762562611936 87
91 122 -2 1 0.02857142857142857 0.3459762562611936 203
77 136 -1 0 0.0 0.0 10
77 5 -3 0 0.0 0.0 2
77 17 -2 1 0.2 0.43429448190325176 5
77 25 -4 0 0.0 0.0 9
77 26 -3 0 0.0 0.0 7
77 27 -3 0 0.0 0.0 2
77 30 -2 1 0.16666666666666666 0.43429448190325176 6
77 32 -5 0 0.0 0.0 2
77 34 -4 0 0.0 0.0 3
77 35 -3 0 0.0 0.0 5
77 36 -3 0 0.0 0.0 3
77 39 -4 0 0.0 0.0 3
77 40 -3 0 0.0 0.0 8
77 45 -4 0 0.0 0.0 4
77 46 -4 0 0.0 0.0 4
77 48 -4 0 0.0 0.0 2
77 50 -2 1 0.5 0.43429448190325176 2
77 51 -4 0 0.0 0.0 4
77 55 -2 1 1.0 0.43429448190325176 1
77 58 -3 0 0.0 0.0 11
77 67 -4 0 0.0 0.0 2
77 71 -4 0 0.0 0.0 4
77 72 -4 0 0.0 0.0 8
77 266 -3 0 0.0 0.0 2
77 267 -3 0 0.0 0.0 8
77 2089740 -3 0 0.0 0.0 14
77 269 -4 0 0.0 0.0 9
77 271 -4 0 0.0 0.0 3
77 275 -4 0 0.0 0.0 4
77 280 -4 0 0.0 0.0 3
77 287 -4 0 0.0 0.0 2
77 296 -5 0 0.0 0.0 1
77 303 -3 0 0.0 0.0 5
77 304 -4 0 0.0 0.0 5
77 305 -4 0 0.0 0.0 2
77 307 -3 0 0.0 0.0 13
77 308 -3 0 0.0 0.0 4
77 312 -3 0 0.0 0.0 3
77 313 -4 0 0.0 0.0 3
77 316 -3 0 0.0 0.0 2
77 318 -4 0 0.0 0.0 1
77 328 -5 0 0.0 0.0 4
77 332 -3 0 0.0 0.0 4
77 79 -4 0 0.0 0.0 4
77 83 -3 0 0.0 0.0 7
77 340 -3 0 0.0 0.0 7
77 85 -4 0 0.0 0.0 1
77 86 -4 0 0.0 0.0 2
77 87 -3 0 0.0 0.0 5
77 341 -4 0 0.0 0.0 2
77 342 -3 0 0.0 0.0 2
77 92 -4 0 0.0 0.0 12
77 350 -2 1 0.2 0.43429448190325176 5
77 101 -4 0 0.0 0.0 3
77 357 -5 0 0.0 0.0 2
77 358 -4 0 0.0 0.0 9
77 106 -4 0 0.0 0.0 6
77 363 -4 0 0.0 0.0 1
77 364 -5 0 0.0 0.0 1
77 116 -3 0 0.0 0.0 18
77 117 -3 0 0.0 0.0 14
77 120 -3 0 0.0 0.0 4
77 121 -3 0 0.0 0.0 3
77 122 -4 0 0.0 0.0 7
77 131 -3 0 0.0 0.0 3
77 137 -2 1 0.16666666666666666 0.43429448190325176 6
77 143 -5 0 0.0 0.0 2
77 149 -4 0 0.0 0.0 5
77 153 -2 1 0.5 0.43429448190325176 2
77 157 -4 0 0.0 0.0 3
77 188 -4 0 0.0 0.0 8
77 192 -4 0 0.0 0.0 6
77 194 -4 0 0.0 0.0 5
77 198 -3 0 0.0 0.0 3
77 199 -2 1 0.25 0.43429448190325176 4
77 200 -3 0 0.0 0.0 7
77 1384652 -3 0 0.0 0.0 7
77 204 -4 0 0.0 0.0 4
77 206 -3 0 0.0 0.0 3
77 216 -4 0 0.0 0.0 3
77 219 -3 0 0.0 0.0 3
77 224 -6 0 0.0 0.0 1
77 225 -4 0 0.0 0.0 3
77 227 -3 0 0.0 0.0 2
77 230 -3 0 0.0 0.0 10
77 234 -4 0 0.0 0.0 6
77 2090742 -4 0 0.0 0.0 3
234 87 -1 0 0.0 0.0 30
234 307 -1 2 0.11764705882352941 0.8340427950033699 78
234 117 -1 1 0.05263157894736842 0.3898712452512801 84
234 32 -1 0 0.0 0.0 12
234 358 -1 1 0.07142857142857142 0.3898712452512801 54
234 308 -1 0 0.0 0.0 24
234 5 -3 0 0.0 0.0 12
234 17 -3 0 0.0 0.0 30
234 25 -2 2 0.15384615384615385 0.7687944269412312 54
234 26 -3 0 0.0 0.0 42
234 27 -3 0 0.0 0.0 12
234 30 -3 0 0.0 0.0 36
234 34 -3 0 0.0 0.0 18
234 35 -3 0 0.0 0.0 30
234 36 -3 0 0.0 0.0 18
234 39 -3 0 0.0 0.0 18
234 40 -2 1 0.07692307692307693 0.45511961331341866 48
234 45 -3 0 0.0 0.0 24
234 46 -2 1 0.1111111111111111 0.7213475204444817 24
234 48 -2 1 0.14285714285714285 0.3789231816899512 12
234 50 -4 0 0.0 0.0 12
234 51 -3 0 0.0 0.0 24
234 55 -4 0 0.0 0.0 6
234 58 -2 1 0.0625 0.3789231816899512 66
234 67 -4 0 0.0 0.0 12
234 71 -2 1 0.1111111111111111 0.3789231816899512 24
234 72 -2 1 0.07692307692307693 0.7213475204444817 48
234 79 -3 0 0.0 0.0 24
234 83 -3 0 0.0 0.0 42
234 85 -3 0 0.0 0.0 6
234 86 -2 1 0.14285714285714285 0.6213349345596119 12
234 92 -2 1 0.058823529411764705 0.3789231816899512 72
234 101 -2 1 0.125 0.45511961331341866 18
234 106 -2 1 0.09090909090909091 0.3898712452512801 36
234 116 -2 2 0.09090909090909091 1.0764545478730305 108
234 120 -3 0 0.0 0.0 24
234 121 -3 0 0.0 0.0 18
234 122 -2 1 0.08333333333333333 0.3789231816899512 42
234 131 -3 0 0.0 0.0 18
234 136 -3 0 0.0 0.0 60
234 137 -3 0 0.0 0.0 36
234 143 -3 0 0.0 0.0 12
234 149 -3 0 0.0 0.0 30
234 153 -4 0 0.0 0.0 12
234 157 -2 1 0.125 0.3898712452512801 18
234 188 -3 0 0.0 0.0 48
234 192 -3 0 0.0 0.0 36
234 194 -2 1 0.1 0.3789231816899512 30
234 198 -3 0 0.0 0.0 18
234 199 -2 1 0.1111111111111111 0.3789231816899512 24
234 200 -3 0 0.0 0.0 42
234 1384652 -2 1 0.08333333333333333 0.3898712452512801 42
234 204 -2 1 0.1111111111111111 0.3789231816899512 24
234 206 -2 1 0.125 0.6213349345596119 18
234 216 -2 1 0.125 0.45511961331341866 18
234 219 -3 0 0.0 0.0 18
234 224 -4 0 0.0 0.0 6
234 225 -2 1 0.125 0.3898712452512801 18
234 227 -3 0 0.0 0.0 12
234 230 -2 1 0.06666666666666667 0.3898712452512801 60
234 328 -3 0 0.0 0.0 24
234 266 -3 0 0.0 0.0 12
234 267 -3 0 0.0 0.0 48
234 2089740 -2 2 0.1111111111111111 0.8340427950033699 84
234 269 -2 1 0.07142857142857142 0.3898712452512801 54
234 332 -2 1 0.1111111111111111 0.45511961331341866 24
234 271 -2 1 0.125 0.3789231816899512 18
234 275 -3 0 0.0 0.0 24
234 340 -3 0 0.0 0.0 42
234 341 -4 0 0.0 0.0 12
234 342 -3 0 0.0 0.0 12
234 280 -3 0 0.0 0.0 18
234 350 -2 1 0.1 0.3898712452512801 30
234 287 -3 0 0.0 0.0 12
234 357 -3 0 0.0 0.0 12
234 296 -3 0 0.0 0.0 6
234 363 -4 0 0.0 0.0 6
234 364 -2 1 0.16666666666666666 0.45511961331341866 6
234 303 -3 0 0.0 0.0 30
234 304 -2 1 0.1 0.3898712452512801 30
234 305 -3 0 0.0 0.0 12
234 2090742 -3 0 0.0 0.0 18
234 312 -3 0 0.0 0.0 18
234 313 -2 1 0.125 1.4426950408889634 18
234 316 -3 0 0.0 0.0 12
234 318 -2 1 0.16666666666666666 0.3789231816899512 6
116 87 -1 1 0.045454545454545456 0.2969742043733701 90
116 85 -1 0 0.0 0.0 18
116 30 -1 1 0.043478260869565216 0.9102392266268373 108
116 2089740 -1 3 0.10344827586206896 1.2745816091195097 252
116 216 -1 2 0.10526315789473684 0.9360179602764065 54
116 269 -1 5 0.22727272727272727 2.724497911765667 162
116 122 -1 3 0.13636363636363635 1.3384475646582512 126
116 5 -1 1 0.05263157894736842 0.2969742043733701 36
116 2090742 -1 1 0.05 0.45511961331341866 54
116 198 -1 2 0.10526315789473684 0.8550848309246173 54
116 137 -1 2 0.09090909090909091 1.2352458628142324 108
116 332 -1 2 0.1 1.013230239864666 72
116 26 -1 2 0.08695652173913043 0.8550848309246173 126
116 72 -1 4 0.18181818181818182 2.2962895737342532 144
116 358 -1 3 0.125 2.0105099287612704 162
116 58 -1 5 0.20833333333333334 2.0143449507215725 198
116 92 -1 4 0.15384615384615385 1.7649735287973667 216
116 17 -2 3 0.15 1.2340080126145685 90
116 25 -2 3 0.125 1.690365476127651 162
116 27 -2 1 0.05263157894736842 0.2969742043733701 36
116 32 -3 0 0.0 0.0 36
116 34 -3 0 0.0 0.0 54
116 35 -2 2 0.09523809523809523 0.8108725467431208 90
116 36 -2 1 0.05 0.3789231816899512 54
116 39 -2 1 0.05 0.3789231816899512 54
116 40 -2 5 0.23809523809523808 2.061947733170737 144
116 45 -2 2 0.1 0.7813527860717959 72
116 46 -3 0 0.0 0.0 72
116 48 -3 0 0.0 0.0 36
116 50 -2 1 0.05263157894736842 0.5581106265512472 36
116 51 -2 1 0.047619047619047616 0.5138983423697507 72
116 55 -3 0 0.0 0.0 18
116 67 -3 0 0.0 0.0 36
116 71 -2 1 0.047619047619047616 0.5138983423697507 72
116 79 -2 1 0.047619047619047616 0.3789231816899512 72
116 83 -2 1 0.041666666666666664 0.2969742043733701 126
116 86 -2 1 0.05263157894736842 0.6213349345596119 36
116 101 -2 1 0.05 0.45511961331341866 54
116 106 -3 0 0.0 0.0 108
116 131 -2 1 0.05 0.5581106265512472 54
116 136 -2 3 0.12 1.4131954574758645 180
116 266 -2 1 0.05263157894736842 0.2969742043733701 36
116 267 -2 2 0.08333333333333333 0.6758973860633213 144
116 143 -4 0 0.0 0.0 36
116 271 -3 0 0.0 0.0 54
116 275 -3 0 0.0 0.0 72
116 149 -2 1 0.045454545454545456 0.3789231816899512 90
116 280 -3 0 0.0 0.0 54
116 153 -3 0 0.0 0.0 36
116 157 -3 0 0.0 0.0 54
116 287 -2 1 0.05263157894736842 0.45511961331341866 36
116 296 -4 0 0.0 0.0 18
116 303 -2 2 0.09523809523809523 0.6994038087552148 90
116 304 -3 0 0.0 0.0 90
116 305 -2 2 0.1111111111111111 0.8194619958060909 36
116 307 -2 3 0.10714285714285714 1.2072134310002074 234
116 308 -2 2 0.1 0.7778725513363579 72
116 312 -2 1 0.05 0.2969742043733701 54
116 313 -3 0 0.0 0.0 54
116 188 -2 1 0.04 0.9102392266268373 144
116 316 -2 1 0.05263157894736842 0.2969742043733701 36
116 318 -3 0 0.0 0.0 18
116 192 -3 0 0.0 0.0 108
116 194 -3 0 0.0 0.0 90
116 199 -2 2 0.1 0.6758973860633213 72
116 200 -2 2 0.08695652173913043 0.7140065957976164 126
116 328 -3 0 0.0 0.0 72
116 1384652 -2 2 0.08695652173913043 0.6994038087552148 126
116 204 -2 3 0.15789473684210525 1.3003603427690789 72
116 206 -2 2 0.10526315789473684 0.9183091389329819 54
116 340 -2 2 0.08695652173913043 0.6994038087552148 126
116 341 -3 0 0.0 0.0 36
116 342 -2 1 0.05263157894736842 0.2969742043733701 36
116 219 -2 1 0.05 0.5581106265512472 54
116 350 -2 2 0.09523809523809523 0.8108725467431208 90
116 224 -4 0 0.0 0.0 18
116 225 -3 0 0.0 0.0 54
116 227 -2 1 0.05263157894736842 0.2969742043733701 36
116 357 -3 0 0.0 0.0 36
116 230 -2 2 0.07692307692307693 1.039008973514235 180
116 363 -3 0 0.0 0.0 18
116 364 -2 1 0.05555555555555555 0.45511961331341866 18
116 117 -2 4 0.14285714285714285 1.7122835198657929 252
116 120 -2 1 0.047619047619047616 0.2969742043733701 72
116 121 -2 1 0.05 0.2969742043733701 54
87 206 -1 1 0.14285714285714285 0.2969742043733701 15
87 86 -1 0 0.0 0.0 10
87 5 -2 2 0.4 0.6429504606345637 10
87 17 -2 1 0.1111111111111111 0.2969742043733701 25
87 25 -3 0 0.0 0.0 45
87 26 -2 2 0.2 0.6429504606345637 35
87 27 -2 1 0.16666666666666666 0.2969742043733701 10
87 30 -2 1 0.1 0.3459762562611936 30
87 32 -2 1 0.16666666666666666 0.5581106265512472 10
87 34 -4 0 0.0 0.0 15
87 35 -2 1 0.1111111111111111 0.2969742043733701 25
87 36 -3 0 0.0 0.0 15
87 39 -3 0 0.0 0.0 15
87 40 -2 1 0.08333333333333333 0.2969742043733701 40
87 45 -3 0 0.0 0.0 20
87 46 -3 0 0.0 0.0 20
87 48 -3 0 0.0 0.0 10
87 50 -3 0 0.0 0.0 10
87 51 -3 0 0.0 0.0 20
87 55 -3 0 0.0 0.0 5
87 58 -2 2 0.14285714285714285 0.6429504606345637 55
87 67 -3 0 0.0 0.0 10
87 71 -3 0 0.0 0.0 20
87 72 -2 1 0.08333333333333333 0.3459762562611936 40
87 79 -3 0 0.0 0.0 20
87 83 -2 2 0.2 1.2072134310002074 35
87 85 -2 1 0.2 0.3459762562611936 5
87 131 -3 0 0.0 0.0 15
87 136 -2 1 0.07142857142857142 0.2969742043733701 50
87 137 -2 1 0.1 0.3459762562611936 30
87 266 -2 1 0.16666666666666666 0.2969742043733701 10
87 267 -2 1 0.08333333333333333 0.2969742043733701 40
87 2089740 -2 1 0.05555555555555555 0.3459762562611936 70
87 269 -2 1 0.07692307692307693 0.3459762562611936 45
87 143 -4 0 0.0 0.0 10
87 271 -3 0 0.0 0.0 15
87 275 -3 0 0.0 0.0 20
87 149 -3 0 0.0 0.0 25
87 280 -3 0 0.0 0.0 15
87 153 -3 0 0.0 0.0 10
87 157 -3 0 0.0 0.0 15
87 287 -3 0 0.0 0.0 10
87 296 -4 0 0.0 0.0 5
87 303 -2 1 0.1111111111111111 0.2969742043733701 25
87 304 -3 0 0.0 0.0 25
87 305 -3 0 0.0 0.0 10
87 307 -2 2 0.125 0.8550848309246173 65
87 308 -2 2 0.2857142857142857 0.8550848309246173 20
87 312 -2 1 0.14285714285714285 0.2969742043733701 15
87 313 -3 0 0.0 0.0 15
87 188 -3 0 0.0 0.0 40
87 316 -2 1 0.16666666666666666 0.2969742043733701 10
87 318 -3 0 0.0 0.0 5
87 192 -3 0 0.0 0.0 30
87 194 -3 0 0.0 0.0 25
87 198 -2 2 0.3333333333333333 0.6429504606345637 15
87 199 -2 1 0.125 0.2969742043733701 20
87 200 -2 1 0.09090909090909091 0.2969742043733701 35
87 328 -4 0 0.0 0.0 20
87 1384652 -2 1 0.09090909090909091 0.2969742043733701 35
87 204 -3 0 0.0 0.0 20
87 332 -2 1 0.125 0.3459762562611936 20
87 340 -2 1 0.09090909090909091 0.2969742043733701 35
87 341 -3 0 0.0 0.0 10
87 342 -2 1 0.16666666666666666 0.2969742043733701 10
87 216 -2 1 0.14285714285714285 0.3459762562611936 15
87 92 -2 1 0.0625 0.3459762562611936 60
87 219 -2 1 0.14285714285714285 1.4426950408889634 15
87 350 -2 1 0.1111111111111111 0.2969742043733701 25
87 224 -5 0 0.0 0.0 5
87 225 -3 0 0.0 0.0 15
87 227 -2 1 0.16666666666666666 0.2969742043733701 10
87 101 -3 0 0.0 0.0 15
87 230 -3 0 0.0 0.0 50
87 357 -4 0 0.0 0.0 10
87 358 -2 2 0.16666666666666666 0.9040868828124409 45
87 106 -3 0 0.0 0.0 30
87 363 -3 0 0.0 0.0 5
87 364 -3 0 0.0 0.0 5
87 117 -2 1 0.05555555555555555 0.5581106265512472 70
87 2090742 -2 1 0.14285714285714285 0.3459762562611936 15
87 120 -2 1 0.125 0.2969742043733701 20
87 121 -2 1 0.14285714285714285 0.2969742043733701 15
87 122 -2 1 0.09090909090909091 0.3459762562611936 35
46 194 -1 0 0.0 0.0 20
46 36 -1 0 0.0 0.0 12
46 188 -1 0 0.0 0.0 32
46 308 -1 0 0.0 0.0 16
46 5 -3 0 0.0 0.0 8
46 17 -2 1 0.125 0.9102392266268373 20
46 25 -2 1 0.08333333333333333 0.48089834696298783 36
46 26 -3 0 0.0 0.0 28
46 27 -3 0 0.0 0.0 8
46 30 -3 0 0.0 0.0 24
46 32 -3 0 0.0 0.0 8
46 34 -3 0 0.0 0.0 12
46 35 -3 0 0.0 0.0 20
46 39 -3 0 0.0 0.0 12
46 40 -3 0 0.0 0.0 32
46 45 -3 0 0.0 0.0 16
46 266 -3 0 0.0 0.0 8
46 267 -2 1 0.09090909090909091 0.48089834696298783 32
46 2089740 -2 1 0.058823529411764705 0.9102392266268373 56
46 269 -3 0 0.0 0.0 36
46 271 -3 0 0.0 0.0 12
46 275 -3 0 0.0 0.0 16
